S.No.,Order Date,Order Quantity,Sales
5213,06/08/2010,17,2031.98
5214,06/08/2010,24,131.94
5215,9/23/2012,43,528.53
5216,9/23/2012,47,5975.0495
5217,9/23/2012,44,720.52
5218,04/12/2012,46,3849.17
5219,9/24/2011,28,1208.35
5220,08/12/2012,12,69.97
5221,03/02/2009,1,199.48
5222,1/15/2011,37,925.8
5223,1/15/2011,39,282.48
5224,1/15/2011,12,6502.46
5225,06/11/2010,47,1243.52
5226,3/14/2009,34,1932.58
5227,07/02/2009,10,601.57
5228,07/02/2009,9,157.42
5229,7/30/2011,30,299.66
5230,2/26/2011,7,375.57
5231,2/26/2011,15,81.97
5232,7/16/2009,27,636.7
5233,9/13/2009,17,142.94
5234,9/13/2009,35,240.61
5235,9/13/2009,17,1912.76
5236,1/28/2012,46,1591.89
5237,1/28/2012,44,220.07
5238,03/07/2010,37,319.39
5239,11/17/2011,26,2379.3285
5240,10/17/2011,42,4346.98
5241,08/01/2012,26,145.76
5242,02/11/2009,36,9757.48
5243,11/25/2012,13,87.91
5244,12/12/2010,41,5824.01
5245,08/08/2009,15,1187.1525
5246,10/31/2012,49,414.11
5247,7/18/2011,39,4799.7885
5248,5/31/2012,17,122.42
5249,2/25/2009,31,305.76
5250,2/25/2009,3,25.48
5251,8/13/2011,13,409.97
5252,8/16/2011,28,1457.78
5253,7/27/2011,46,5615.4
5254,03/07/2011,33,1692.03
5255,1/19/2011,14,242.284
5256,7/19/2010,8,1391.7645
5257,12/05/2009,5,9704.37
5258,12/05/2009,31,211.94
5259,05/12/2012,22,142.88
5260,07/02/2011,8,876.01
5261,9/27/2011,7,105.94
5262,03/11/2011,29,1337.08
5263,6/19/2010,44,839.19
5264,03/12/2011,23,8673.9
5265,1/18/2012,17,155.89
5266,1/18/2012,26,1333.18
5267,1/18/2012,19,117.27
5268,8/24/2011,44,167.55
5269,11/12/2009,10,254.89
5270,06/01/2011,25,470.11
5271,06/01/2011,43,10854.83
5272,06/01/2011,19,51.23
5273,04/09/2011,37,195.51
5274,04/09/2011,38,4992.63
5275,03/06/2012,2,95.0555
5276,12/01/2009,29,67.97
5277,07/03/2011,5,15.6
5278,07/03/2011,6,631.499
5279,02/10/2009,5,63.85
5280,1/21/2009,36,147.71
5281,01/01/2011,18,1163.75
5282,9/15/2009,45,2544.73
5283,6/28/2010,34,4281.13
5284,08/08/2011,43,1779.87
5285,2/15/2012,28,115.02
5286,2/15/2012,7,118.63
5287,9/19/2009,17,705.85
5288,9/19/2009,37,321.3
5289,09/01/2009,11,227.41
5290,09/01/2009,50,87.44
5291,12/14/2009,15,40.75
5292,12/14/2009,35,424.09
5293,10/10/2009,10,53.32
5294,10/10/2009,26,64.03
5295,10/10/2009,46,2710.5055
5296,02/06/2011,17,86.29
5297,02/06/2011,2,86.92
5298,12/08/2011,28,1717.88
5299,12/08/2011,38,1978.4345
5300,4/13/2009,2,29.32
5301,10/19/2010,29,566.66
5302,1/22/2009,49,134.83
5303,1/22/2009,39,8865.1
5304,10/05/2012,47,10348.73
5305,10/21/2011,41,1258.97
5306,03/07/2012,41,830.53
5307,03/07/2012,2,79.93
5308,9/30/2011,26,799.84
5309,9/30/2011,16,1689.137
5310,11/18/2009,23,42.23
5311,7/22/2009,38,4008.7275
5312,2/20/2010,1,10.94
5313,05/09/2012,28,205.43
5314,05/09/2012,27,979.06
5315,2/13/2009,48,332.55
5316,7/23/2012,20,466.36
5317,5/17/2012,43,130.36
5318,8/18/2010,8,45.24
5319,8/18/2010,7,148.05
5320,2/28/2009,46,1419.83
5321,03/10/2011,27,154.62
5322,03/10/2011,31,1638.2
5323,2/20/2009,24,479.13
5324,04/01/2011,40,1718.87
5325,01/01/2010,6,1193.1
5326,8/29/2012,45,1008.34
5327,12/07/2009,1,534.3
5328,10/31/2012,25,170.4
5329,12/29/2010,50,9059.9
5330,12/29/2010,41,368.17
5331,12/29/2010,3,14.46
5332,12/29/2010,25,168.39
5333,12/28/2010,24,599.1
5334,5/19/2011,6,1309.53
5335,5/19/2011,48,806.37
5336,07/04/2009,39,3908.65
5337,5/29/2009,5,41.25
5338,05/05/2012,4,294.89
5339,05/05/2012,50,246.57
5340,09/03/2010,5,2004.12
5341,09/03/2010,15,3841.72
5342,1/30/2010,47,2053.379
5343,1/30/2010,35,3206.3955
5344,6/16/2011,25,288.91
5345,2/27/2010,19,138.85
5346,11/09/2010,5,41.18
5347,7/25/2012,31,1735.3515
5348,7/23/2011,41,254.69
5349,12/02/2012,32,18316.3
5350,8/18/2012,39,206.09
5351,8/18/2012,2,124.25
5352,8/28/2011,43,320.26
5353,10/12/2010,9,90.37
5354,10/12/2010,39,806.05
5355,02/11/2012,35,3332.06
5356,1/28/2012,14,622.72
5357,4/18/2009,25,2130.22
5358,1/16/2010,26,151.05
5359,1/16/2010,13,133.04
5360,12/20/2012,6,1184.11
5361,12/20/2012,17,514.22
5362,3/16/2009,11,82.42
5363,09/12/2011,25,1907.71
5364,3/30/2009,46,3449.26
5365,10/21/2009,3,14.84
5366,10/21/2009,8,922.47
5367,5/28/2011,36,209.53
5368,5/28/2011,14,225.47
5369,7/31/2010,13,951.31
5370,5/27/2010,14,12043.88
5371,5/27/2010,14,195.12
5372,8/15/2009,37,189.6
5373,8/15/2009,21,397.732
5374,05/01/2009,43,528.6
5375,05/01/2009,24,107.41
5376,6/20/2011,15,1390.49
5377,10/25/2009,39,128.31
5378,09/08/2010,19,82.56
5379,09/08/2010,11,141.07
5380,9/26/2009,36,1841.6
5381,12/22/2012,4,476.31
5382,04/04/2010,17,169.48
5383,08/12/2010,16,581.52
5384,08/12/2010,5,19.17
5385,10/03/2011,30,943.44
5386,10/03/2011,47,14493.84
5387,11/16/2010,35,7264.64
5388,8/27/2010,45,852.05
5389,12/29/2010,14,209.3
5390,10/31/2011,30,200.24
5391,7/27/2012,32,5845.82
5392,6/16/2009,16,706.53
5393,1/20/2010,48,1038.99
5394,1/20/2010,17,114.01
5395,1/20/2010,3,30.37
5396,10/16/2012,33,228.82
5397,10/11/2009,13,1351.76
5398,10/11/2009,49,595.4
5399,1/28/2011,41,12125.14
5400,8/21/2010,44,2094.978
5401,11/22/2011,38,273.89
5402,04/08/2010,3,451.81
5403,02/04/2010,25,495.8
5404,02/04/2010,28,1645.51
5405,09/12/2012,16,237.54
5406,09/12/2012,3,143.5
5407,2/23/2010,41,438.66
5408,2/23/2010,32,416.99
5409,1/28/2010,32,216.51
5410,8/15/2011,26,161.96
5411,4/29/2012,35,587.92
5412,4/29/2012,7,2171.464
5413,02/06/2009,16,950.464
5414,02/06/2009,4,705.687
5415,7/23/2011,3,58.63
5416,7/23/2011,13,94.99
5417,4/17/2011,8,22.37
5418,4/17/2009,41,17853.64
5419,9/26/2009,26,539.66
5420,9/23/2010,43,4620.53
5421,02/04/2011,9,2502.67
5422,05/02/2010,38,3016.85
5423,05/02/2010,11,48.5
5424,12/09/2012,4,6095.14
5425,12/09/2012,46,3776.28
5426,12/09/2012,29,1487.8995
5427,5/28/2012,40,250.6
5428,11/22/2011,15,107.63
5429,10/08/2009,23,68.73
5430,08/10/2012,41,4359
5431,8/25/2011,32,3046.01
5432,8/25/2011,15,353.52
5433,9/19/2011,46,636.5
5434,9/19/2011,25,2614.3705
5435,10/20/2009,39,12073.06
5436,10/20/2009,25,6685.05
5437,10/20/2009,18,1175.53
5438,10/02/2010,19,178.44
5439,12/02/2011,31,472.35
5440,7/22/2009,44,505.01
5441,7/22/2009,41,286.75
5442,12/28/2011,32,980.07
5443,09/08/2009,31,353.25
5444,3/22/2011,7,30.1
5445,08/03/2009,24,4547.26
5446,1/18/2010,26,430.33
5447,1/18/2010,46,1221.47
5448,2/13/2012,15,128.27
5449,09/12/2009,4,292.3405
5450,07/01/2009,8,253.26
5451,07/01/2009,45,6865.072
5452,7/21/2009,20,3361.7585
5453,6/20/2009,38,117.84
5454,6/20/2009,47,121.2
5455,3/14/2012,43,1334.05
5456,3/14/2012,50,6552.86
5457,8/23/2009,16,587.88
5458,06/09/2010,45,2207.9
5459,06/09/2010,41,139.93
5460,06/09/2010,8,15.45
5461,3/23/2009,3,1759.65
5462,3/23/2009,7,88.59
5463,3/21/2010,49,508.38
5464,3/21/2010,28,281.09
5465,3/21/2010,41,276.65
5466,8/30/2010,34,1911.69
5467,8/30/2010,17,120.751
5468,8/30/2010,45,245.55
5469,10/02/2011,19,28.82
5470,10/02/2011,45,75.39
5471,12/06/2010,39,851.17
5472,5/26/2011,15,68.03
5473,12/02/2009,18,2567.13
5474,7/25/2011,42,1244.01
5475,7/25/2011,42,981.73
5476,7/25/2011,44,302.07
5477,6/17/2011,6,1307.184
5478,3/13/2010,9,436.3
5479,3/13/2010,47,364.23
5480,4/19/2009,40,750.14
5481,05/05/2011,8,94.35
5482,05/05/2011,50,276.75
5483,9/23/2009,32,1929.19
5484,5/15/2010,17,58.86
5485,6/28/2012,32,6892.07
5486,5/29/2009,31,801.45
5487,10/06/2012,34,5518.5315
5488,06/12/2011,24,188.47
5489,1/13/2012,31,163.27
5490,1/13/2012,47,24559.91
5491,1/13/2012,21,1217.5
5492,1/13/2012,17,441.53
5493,10/08/2010,6,834.2155
5494,7/13/2012,50,13934.53
5495,7/13/2012,38,1233.76
5496,7/13/2012,49,2377.28
5497,10/09/2010,29,134.68
5498,9/24/2012,33,3671.1415
5499,8/27/2010,31,5445.992
5500,10/29/2009,41,1169.26
5501,3/27/2011,41,136.45
5502,3/27/2011,24,121.81
5503,2/26/2012,18,203.57
5504,01/08/2010,42,287.75
5505,3/28/2009,6,171.77
5506,10/07/2012,5,36.43
5507,5/21/2010,35,2173.26
5508,5/21/2010,20,623.29
5509,5/21/2010,2,40.34
5510,6/13/2009,9,1608.87
5511,6/13/2009,11,37.64
5512,08/12/2012,36,161.56
5513,12/12/2010,19,917.31
5514,9/20/2009,41,129.49
5515,9/20/2009,29,202.95
5516,9/20/2009,26,2753.1925
5517,6/16/2011,18,88.84
5518,03/04/2012,40,909.82
5519,10/18/2009,24,1411.58
5520,10/18/2009,38,2115.242
5521,10/18/2009,9,1246.68
5522,01/04/2011,20,169.18
5523,01/04/2011,37,8252.392
5524,6/21/2010,17,77.19
5525,3/14/2009,36,7223.59
5526,3/14/2009,6,934.216
5527,4/13/2012,24,1307
5528,4/13/2012,22,41.39
5529,01/03/2012,26,2354.15
5530,3/16/2011,50,1558.18
5531,10/28/2009,31,1370.56
5532,10/28/2009,29,172.98
5533,08/04/2010,44,1372.9455
5534,3/30/2010,40,88.02
5535,3/30/2010,32,800
5536,01/09/2011,8,381.69
5537,01/10/2009,35,1009.42
5538,01/10/2009,49,15137.11
5539,01/12/2009,40,1030.09
5540,7/30/2010,47,88.7
5541,7/30/2010,39,105.89
5542,11/18/2010,34,9107.27
5543,12/17/2009,27,71.39
5544,9/29/2011,37,1596.86
5545,9/29/2011,12,78.36
5546,11/20/2009,20,3300.216
5547,11/20/2009,23,331.54
5548,4/22/2010,38,251.3
5549,05/04/2010,41,226.68
5550,01/12/2009,10,401.14
5551,2/23/2009,19,467.4
5552,3/20/2011,44,21532.26
5553,3/20/2011,1,7.64
5554,11/10/2011,27,1154.89
5555,3/21/2010,12,709.54
5556,3/21/2010,42,1220.08
5557,2/26/2009,20,606.3985
5558,08/11/2011,20,1108.366
5559,1/29/2010,17,734.25
5560,05/07/2011,8,741.49
5561,10/10/2012,12,768.41
5562,10/10/2012,47,5238.192
5563,01/04/2011,50,600.22
5564,7/19/2010,45,125.21
5565,7/19/2010,9,924.1115
5566,11/24/2010,50,2440.26
5567,11/24/2010,23,1008.19
5568,8/30/2011,19,169.4
5569,2/27/2009,10,1372.14
5570,07/09/2009,45,6944.092
5571,3/28/2012,12,66.83
5572,3/28/2012,43,1407.515
5573,7/29/2012,40,273.14
5574,7/29/2012,22,3100.1115
5575,12/08/2012,7,57.35
5576,12/08/2012,10,371.45
5577,09/11/2012,10,5158.09
5578,12/12/2011,22,364.69
5579,12/12/2011,16,86.3
5580,01/04/2012,47,12723.95
5581,10/07/2012,43,272.63
5582,8/17/2010,39,546.4
5583,12/30/2012,31,672.93
5584,12/30/2012,1,803.33
5585,3/30/2012,27,109.92
5586,4/20/2009,35,150.29
5587,9/18/2012,32,3500.49
5588,7/27/2009,39,223.34
5589,01/11/2012,30,380.28
5590,4/20/2011,24,67.84
5591,10/05/2010,11,122.35
5592,08/03/2009,6,27.89
5593,08/03/2009,24,2560.9395
5594,12/15/2009,27,43.46
5595,12/15/2009,5,927.9875
5596,5/17/2009,30,3575.23
5597,4/25/2012,25,662.16
5598,10/17/2011,19,5642.18
5599,05/07/2009,48,133.04
5600,12/23/2012,10,554.21
5601,06/11/2011,8,775.74
5602,06/11/2011,26,238.34
5603,11/23/2009,28,67.72
5604,11/23/2009,3,68.64
5605,11/09/2010,24,875.52
5606,2/26/2011,11,405.53
5607,08/06/2010,2,22.07
5608,1/31/2011,15,1866.12
5609,01/03/2009,12,522.49
5610,01/03/2009,49,28359.4
5611,01/03/2009,12,123.76
5612,09/12/2011,6,12.61
5613,11/30/2010,31,74.75
5614,3/29/2012,10,1111.008
5615,04/10/2010,3,15.64
5616,04/10/2010,28,1751.08
5617,04/10/2010,18,225.37
5618,2/19/2012,32,1486.72
5619,2/19/2012,45,558.04
5620,08/08/2012,2,27.83
5621,8/26/2010,29,597.66
5622,8/26/2010,45,1403.741
5623,8/26/2010,10,1246.3635
5624,8/26/2011,42,2507.48
5625,9/30/2012,21,150.16
5626,12/26/2010,43,4687.6735
5627,01/12/2012,21,6435.87
5628,01/12/2012,11,312.03
5629,4/16/2012,13,418.93
5630,11/17/2009,20,676.44
5631,11/17/2009,10,128.02
5632,11/17/2009,15,526.82
5633,2/24/2012,43,7679.512
5634,03/12/2009,46,5074.07
5635,03/12/2009,31,1526.67
5636,7/29/2012,5,77.41
5637,7/29/2012,19,112.67
5638,7/30/2012,3,614.14
5639,4/23/2011,24,223.2
5640,2/16/2012,37,101.9
5641,2/16/2012,7,187.33
5642,2/16/2012,45,259.17
5643,2/16/2012,43,4697.032
5644,02/01/2011,4,13.42
5645,1/27/2012,32,320.57
5646,11/28/2011,23,138.71
5647,07/06/2011,38,29186.49
5648,5/24/2012,18,53.79
5649,5/17/2009,43,354.96
5650,5/17/2009,26,130.97
5651,12/07/2009,34,459.08
5652,04/02/2010,20,193.7
5653,04/06/2012,46,6730.07
5654,11/22/2010,33,553.3415
5655,05/10/2012,22,152.52
5656,05/10/2012,14,71.6
5657,05/10/2012,37,1699.983
5658,07/03/2012,34,43.54
5659,12/09/2011,50,330.27
5660,12/26/2011,3,448.3665
5661,07/10/2012,49,841.51
5662,12/25/2009,20,71.07
5663,10/06/2009,31,176.28
5664,7/16/2012,30,8718.46
5665,7/16/2012,26,135.88
5666,8/16/2010,38,487.98
5667,10/29/2010,45,254.92
5668,7/24/2010,26,1846.2
5669,7/24/2010,11,32.03
5670,7/24/2010,44,185.82
5671,6/14/2009,24,7046.61
5672,09/09/2009,5,14.74
5673,3/25/2011,26,423.14
5674,3/25/2011,22,628.39
5675,3/25/2011,2,162.49
5676,7/20/2009,21,133.15
5677,7/20/2009,45,136.71
5678,10/05/2010,6,96.03
5679,05/11/2009,11,28.63
5680,05/11/2009,45,8014.624
5681,09/05/2012,7,1339.024
5682,01/05/2009,23,725.43
5683,09/01/2010,42,130.96
5684,11/15/2011,29,11039.75
5685,11/15/2011,30,4982.944
5686,11/18/2010,12,31.77
5687,11/18/2010,33,208.05
5688,11/24/2010,25,827.47
5689,10/09/2010,50,7017.42
5690,04/03/2011,26,1075.91
5691,04/03/2011,21,1176.859
5692,12/25/2009,39,651.45
5693,12/26/2010,34,536.25
5694,12/26/2010,1,5.73
5695,10/15/2011,13,189.99
5696,1/15/2009,25,201.06
5697,10/04/2011,46,459.26
5698,12/04/2009,48,410.35
5699,1/18/2012,5,901.374
5700,10/15/2009,19,513.5
5701,5/26/2010,7,182.89
5702,6/17/2011,20,148.65
5703,6/17/2011,28,198.21
5704,02/10/2010,1,5.63
5705,02/10/2010,5,16.48
5706,02/10/2010,38,15655.24
5707,5/21/2011,7,189.73
5708,5/21/2011,40,278.8
5709,07/01/2009,6,2170.61
5710,11/23/2010,29,163.04
5711,11/23/2010,31,9041.26
5712,5/23/2009,46,3519.12
5713,5/23/2009,37,108.33
5714,03/04/2009,14,3950.6
5715,5/30/2010,12,254.12
5716,5/30/2010,37,767.04
5717,12/04/2011,37,6072.1875
5718,12/29/2012,46,1936.45
5719,12/29/2012,17,3711.04
5720,4/28/2012,7,2789.03
5721,10/24/2012,10,403.88
5722,4/15/2009,49,3291.13
5723,4/15/2009,40,736.96
5724,10/01/2009,35,2333.06
5725,6/27/2012,17,267.58
5726,7/18/2010,2,555.68
5727,4/18/2012,44,486.63
5728,4/28/2011,27,1403.027
5729,1/21/2011,38,188.38
5730,11/24/2010,28,881.501
5731,11/24/2010,25,161.72
5732,11/24/2010,36,660.059
5733,4/18/2011,7,138.91
5734,01/08/2012,42,162.57
5735,1/17/2009,13,196.22
5736,1/17/2009,11,49.76
5737,3/13/2010,42,670.65
5738,08/11/2009,31,2797.41
5739,08/10/2009,14,89.93
5740,11/16/2012,20,340.952
5741,5/16/2011,44,831.5805
5742,3/22/2009,27,337.61
5743,3/22/2009,42,636.34
5744,8/25/2011,13,98.82
5745,8/25/2011,40,289.19
5746,08/07/2010,17,196.07
5747,10/18/2012,1,13.45
5748,10/18/2012,11,75.79
5749,6/20/2011,12,46.55
5750,01/08/2011,29,1499.5275
5751,8/13/2009,15,1917.61
5752,6/27/2011,33,2492.97
5753,10/26/2012,29,575.89
5754,10/26/2012,43,260.6
5755,7/15/2012,50,172.23
5756,5/18/2009,41,470.74
5757,1/18/2009,12,141.9
5758,1/18/2009,29,1379.1
5759,1/18/2009,17,278.76
5760,01/08/2012,30,182.92
5761,10/09/2009,34,3361.84
5762,10/09/2009,29,195.82
5763,03/09/2009,33,987.3175
5764,7/15/2011,15,140.56
5765,06/03/2009,42,1186.06
5766,06/03/2009,28,51.53
5767,3/19/2012,25,3872.634
5768,5/18/2011,44,523.42
5769,5/18/2011,40,192.54
5770,5/18/2011,29,156.7
5771,7/16/2010,47,622.82
5772,3/28/2009,40,5945.3675
5773,7/19/2011,42,569.32
5774,05/04/2010,41,120.03
5775,12/20/2010,7,35.58
5776,5/20/2010,31,153.28
5777,5/27/2012,36,139.95
5778,5/27/2012,24,5207.5
5779,12/05/2010,11,92.14
5780,12/05/2010,40,257.43
5781,9/24/2009,44,3021.64
5782,11/24/2010,4,17.89
5783,9/13/2009,28,1560.617
5784,10/12/2011,8,339.35
5785,10/12/2011,11,33.67
5786,12/14/2009,23,849.46
5787,12/11/2012,20,303.69
5788,9/13/2010,22,116.84
5789,07/02/2009,20,1205.73
5790,3/23/2012,50,2796.67
5791,1/19/2012,31,354.45
5792,1/19/2012,13,238.43
5793,1/19/2012,36,1606.4
5794,6/26/2011,16,772.412
5795,10/11/2012,3,31.95
5796,10/11/2012,34,563.82
5797,10/11/2012,31,502.44
5798,6/23/2011,10,767.34
5799,4/20/2011,40,5554.036
5800,11/06/2012,14,677.43
5801,03/01/2011,19,3355.154
5802,4/27/2009,10,564.85
5803,4/27/2009,14,572.33
5804,03/08/2009,11,3571.84
5805,03/08/2009,33,310.44
5806,08/01/2012,34,180.27
5807,08/01/2012,39,626.96
5808,08/01/2012,18,236.31
5809,6/14/2012,22,263.63
5810,05/08/2011,35,1078.58
5811,2/14/2009,47,1003.43
5812,5/17/2011,34,2779.2
5813,5/17/2011,26,65.21
5814,02/11/2009,48,8475.962
5815,02/11/2009,18,3015.494
5816,05/11/2012,27,156.82
5817,07/05/2011,50,2510.71
5818,11/18/2009,37,988.42
5819,8/14/2010,28,101.25
5820,05/07/2012,1,28.73
5821,05/07/2012,31,67.88
5822,08/09/2009,42,865.21
5823,9/22/2010,46,2660.6105
5824,8/13/2009,10,65.52
5825,02/02/2010,23,441.99
5826,02/02/2010,34,245.19
5827,1/13/2011,41,1271.0475
5828,9/18/2009,30,1394.36
5829,05/04/2011,25,375.74
5830,05/04/2011,36,1095.11
5831,08/04/2010,6,124.65
5832,11/03/2010,14,3830.84
5833,11/03/2010,22,267.43
5834,11/05/2012,8,137.38
5835,07/03/2011,45,296.82
5836,04/02/2009,28,1801.95
5837,02/08/2012,18,1713.8
5838,02/08/2012,16,116.69
5839,1/14/2010,32,210.9
5840,9/24/2012,44,6768.16
5841,9/24/2012,4,10.65
5842,11/07/2011,9,149.64
5843,9/22/2012,33,570.24
5844,9/27/2009,27,258.54
5845,9/27/2009,19,1972.884
5846,10/26/2011,28,75.74
5847,9/15/2011,38,1230.83
5848,9/15/2011,37,169.93
5849,9/15/2011,23,1176.944
5850,06/11/2009,29,909.721
5851,12/12/2009,31,203.53
5852,5/22/2012,47,63.47
5853,12/28/2012,26,560.03
5854,4/27/2010,11,323.91
5855,4/27/2010,10,185.59
5856,4/27/2010,18,7168.15
5857,10/12/2011,33,278.65
5858,7/22/2011,43,866.73
5859,7/22/2011,6,642.42
5860,7/22/2011,26,2169.7525
5861,6/14/2012,27,4488.2635
5862,5/21/2012,8,41343.21
5863,05/10/2011,6,273.38
5864,05/10/2011,8,179.66
5865,06/01/2010,2,13.5
5866,06/01/2010,38,540.64
5867,7/27/2011,35,269.35
5868,8/20/2011,8,68.94
5869,8/20/2011,10,74.04
5870,5/23/2012,29,1104.28
5871,11/03/2009,20,6865.19
5872,09/09/2012,49,174.81
5873,09/09/2012,20,89.51
5874,6/21/2011,48,175.99
5875,6/21/2011,33,221.23
5876,12/17/2010,15,262.29
5877,12/17/2010,2,116.314
5878,2/13/2012,32,402.49
5879,2/13/2012,1,1754.29
5880,10/08/2012,27,8213.37
5881,10/08/2012,32,109.01
5882,10/08/2012,12,138.88
5883,09/01/2011,13,315.792
5884,10/12/2010,3,11.76
5885,10/12/2010,22,100.13
5886,10/12/2010,3,1192.93
5887,3/27/2010,29,198.43
5888,01/02/2010,42,756.7295
5889,01/02/2010,38,3676.96
5890,3/30/2010,48,3982.42
5891,3/30/2010,32,4025.66
5892,7/17/2009,43,1114.42
5893,05/10/2009,23,753.75
5894,01/09/2011,50,839.07
5895,01/09/2011,45,5643.49
5896,9/17/2010,41,405.83
5897,8/14/2009,47,5294.48
5898,8/14/2009,25,423.15
5899,8/14/2009,27,2762.857
5900,6/23/2009,21,1130.806
5901,05/06/2011,45,461.05
5902,09/04/2009,43,9501.624
5903,7/17/2012,21,205.32
5904,7/17/2012,47,807.6
5905,7/17/2012,11,694.17
5906,05/09/2009,41,257.66
5907,05/09/2009,18,211.4
5908,05/09/2009,44,287.22
5909,05/09/2009,22,1148.0355
5910,05/01/2011,29,2770.79
5911,6/14/2012,47,5301.2
5912,6/14/2012,12,418.44
5913,02/06/2011,3,21.01
5914,02/06/2011,1,3457.99
5915,3/16/2011,14,270.25
5916,10/13/2012,36,1152.63
5917,10/13/2012,4,7.56
5918,9/14/2012,40,1710.65
5919,03/09/2010,11,85.62
5920,2/13/2011,19,5441.06
5921,4/25/2010,40,70.45
5922,12/18/2009,8,129.18
5923,12/18/2009,44,1016.26
5924,08/02/2010,40,382.65
5925,08/02/2010,9,61
5926,08/02/2010,19,3559.613
5927,4/15/2010,40,245.82
5928,3/31/2009,8,155.924
5929,06/12/2009,3,34.23
5930,06/12/2009,22,383.33
5931,6/13/2012,47,7647.97
5932,6/13/2012,43,6861.8545
5933,10/01/2011,3,44.84
5934,10/01/2011,13,1281.1795
5935,10/01/2011,38,710.33
5936,07/09/2009,31,16949.44
5937,10/08/2009,42,1504.01
5938,10/08/2009,13,163.62
5939,1/31/2010,22,887.98
5940,1/31/2010,3,72.46
5941,09/09/2010,19,470.39
5942,09/09/2010,2,15.04
5943,12/16/2011,42,312.05
5944,3/26/2009,7,545.04
5945,3/26/2009,29,606.91
5946,08/04/2012,23,91.94
5947,08/04/2012,6,377.03
5948,10/19/2009,4,67.22
5949,10/19/2009,18,76.85
5950,7/29/2012,3,112.79
5951,3/15/2011,50,6356.68
5952,3/15/2011,47,193.15
5953,12/25/2011,41,170.82
5954,12/25/2011,4,1609.69
5955,11/28/2012,36,82.09
5956,1/31/2012,44,299.85
5957,10/03/2010,36,63.53
5958,12/10/2011,6,48.05
5959,04/11/2012,34,3373.7095
5960,8/31/2011,25,12343.07
5961,8/29/2010,41,812.21
5962,12/03/2011,7,15.61
5963,12/03/2011,18,47.11
5964,9/29/2010,39,3451.85
5965,10/31/2011,11,54.59
5966,10/31/2011,35,597.04
5967,3/24/2012,8,32.31
5968,3/24/2012,6,57.9
5969,3/24/2012,46,562.95
5970,03/09/2009,35,285.01
5971,03/09/2009,33,12215.43
5972,03/08/2011,12,138.67
5973,03/08/2011,16,506.84
5974,06/09/2010,43,679.65
5975,01/12/2012,43,412.62
5976,4/18/2009,14,3830.14
5977,4/18/2009,40,1559.86
5978,1/15/2010,10,74.87
5979,1/15/2010,42,3931.318
5980,03/02/2010,21,215.76
5981,08/10/2012,22,75.03
5982,06/10/2011,23,294.91
5983,5/14/2010,24,131.65
5984,12/08/2011,23,750.39
5985,12/08/2011,4,18.46
5986,9/13/2009,47,838.4
5987,3/17/2010,7,48.04
5988,3/15/2011,18,130.38
5989,05/07/2009,19,333.68
5990,1/25/2009,15,1532.482
5991,8/18/2010,7,283.57
5992,01/06/2009,23,3674.08
5993,01/06/2009,46,1413.89
5994,01/06/2009,2,61.7185
5995,04/06/2009,17,1556.61
5996,04/06/2009,49,645.14
5997,04/06/2009,44,4851.5025
5998,2/26/2011,20,862.64
5999,10/15/2012,43,2123.64
6000,05/08/2011,46,2968.66
6001,12/12/2010,33,63.96
6002,12/12/2010,23,177.23
6003,12/15/2012,3,14.74
6004,12/15/2012,43,117.68
6005,05/04/2010,32,202.89
6006,9/23/2012,21,535.57
6007,11/08/2012,26,452.39
6008,11/08/2012,5,117.13
6009,12/02/2009,2,65.31
6010,4/28/2012,9,73.7
6011,9/13/2010,10,71.24
6012,2/17/2012,15,1616.66
6013,2/17/2012,6,96.21
6014,02/04/2009,46,237.15
6015,02/04/2009,22,179.22
6016,02/04/2009,10,71.86
6017,02/06/2009,30,6589.304
6018,2/24/2011,38,136.5
6019,9/14/2009,6,250.376
6020,8/23/2011,15,5296.19
6021,10/09/2012,37,230.97
6022,10/09/2012,46,723.17
6023,01/08/2009,23,324.28
6024,7/27/2011,40,254.02
6025,6/22/2011,32,546.01
6026,7/21/2009,1,1786.04
6027,09/03/2011,4,24.77
6028,09/03/2011,36,3832.37
6029,3/28/2010,25,100.34
6030,3/28/2010,45,75.68
6031,5/20/2012,7,163.14
6032,11/24/2012,7,42.66
6033,11/24/2012,18,655.58
6034,11/24/2012,12,1465.33
6035,10/26/2010,31,187.18
6036,10/26/2010,36,104.21
6037,10/26/2010,14,1331.224
6038,12/22/2010,14,50.8
6039,12/22/2010,37,750.89
6040,7/24/2012,17,67.73
6041,08/06/2009,41,854.23
6042,08/06/2009,26,47.91
6043,08/06/2009,38,6427.258
6044,4/29/2011,11,5510.23
6045,4/29/2011,21,177.06
6046,09/05/2011,35,12908.4
6047,7/22/2012,31,477.16
6048,02/12/2011,30,663.24
6049,02/12/2011,35,238.08
6050,02/12/2011,14,174.3
6051,8/19/2009,19,991.36
6052,5/13/2012,33,803.11
6053,2/27/2010,30,17034.92
6054,2/27/2010,3,22.6
6055,2/27/2010,9,918.7395
6056,04/11/2012,5,2600.44
6057,01/09/2012,11,1247.8595
6058,9/18/2010,22,3760.3065
6059,11/16/2009,45,318.94
6060,04/05/2009,15,1093.6355
6061,2/26/2011,18,325.58
6062,2/26/2011,9,458.8
6063,8/14/2012,10,267.06
6064,8/14/2012,22,82.98
6065,3/25/2009,11,1610.29
