StatusKey,reservation_status_date,is_canceled,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,days_in_waiting_list,reservation_status,stays_in_weekend_nights,stays_in_week_nights
14047,2016-11-26,0,0,0,0,0,Check-Out,2,6
14048,2016-11-26,0,0,0,0,0,Check-Out,0,4
14049,2016-11-26,0,0,0,0,0,Check-Out,0,0
14050,2016-11-26,0,0,0,0,0,Check-Out,0,3
14051,2016-11-26,0,0,0,0,0,Check-Out,1,4
14052,2016-11-26,0,0,0,0,0,Check-Out,2,8
14053,2016-11-26,0,0,0,0,0,Check-Out,0,1
14054,2016-11-26,0,0,0,0,0,Check-Out,4,10
14055,2016-11-26,0,0,0,0,0,Check-Out,2,4
14056,2016-11-26,0,0,0,0,0,Check-Out,2,5
14057,2016-11-26,0,1,0,0,0,Check-Out,0,0
14058,2016-11-26,1,0,0,0,0,Canceled,0,4
14059,2016-11-26,0,0,0,0,0,Check-Out,0,2
14060,2016-11-27,1,0,0,0,0,Canceled,2,5
14061,2016-11-27,1,0,0,0,0,Canceled,0,3
14062,2016-11-27,1,0,0,0,0,Canceled,0,1
14063,2016-11-27,1,0,0,0,0,Canceled,0,4
14064,2016-11-27,1,0,0,0,0,Canceled,0,5
14065,2016-11-27,0,1,0,4,0,Check-Out,0,1
14066,2016-11-27,0,0,0,0,0,Check-Out,0,5
14067,2016-11-27,1,0,0,0,0,Canceled,3,7
14068,2016-11-27,0,1,0,0,0,Check-Out,0,0
14069,2016-11-27,1,0,0,0,0,Canceled,1,1
14070,2016-11-27,0,0,0,0,0,Check-Out,1,5
14071,2016-11-27,1,0,0,0,0,Canceled,2,1
14072,2016-11-27,1,0,0,0,0,No-Show,2,2
14073,2016-11-27,0,0,0,0,0,Check-Out,2,6
14074,2016-11-27,0,1,0,2,0,Check-Out,0,2
14075,2016-11-27,0,1,0,1,0,Check-Out,0,1
14076,2016-11-27,0,0,0,0,0,Check-Out,2,5
14077,2016-11-27,1,0,0,0,0,Canceled,0,2
14078,2016-11-27,0,1,0,1,0,Check-Out,0,2
14079,2016-11-27,0,0,0,0,0,Check-Out,0,1
14080,2016-11-27,0,0,0,0,0,Check-Out,0,2
14081,2016-11-27,0,1,0,5,0,Check-Out,0,4
14082,2016-11-27,1,0,0,0,0,Canceled,2,3
14083,2016-11-27,0,0,0,0,0,Check-Out,0,3
14084,2016-11-27,0,0,0,0,0,Check-Out,0,4
14085,2016-11-27,1,0,0,0,0,Canceled,1,3
14086,2016-11-28,1,0,0,0,0,Canceled,1,5
14087,2016-11-28,1,0,0,0,0,No-Show,1,1
14088,2016-11-28,1,0,0,0,0,Canceled,2,3
14089,2016-11-28,1,0,0,0,0,No-Show,1,0
14090,2016-11-28,1,0,0,0,0,Canceled,2,5
14091,2016-11-28,1,0,0,0,10,Canceled,1,1
14092,2016-11-28,1,0,0,0,0,Canceled,4,10
14093,2016-11-28,1,0,0,0,0,Canceled,2,2
14094,2016-11-28,1,0,0,0,0,Canceled,2,4
14095,2016-11-28,1,0,0,0,0,Canceled,0,5
14096,2016-11-28,1,0,0,0,0,Canceled,0,2
14097,2016-11-28,1,0,0,0,0,Canceled,2,0
14098,2016-11-28,1,0,0,0,0,Canceled,2,1
14099,2016-11-28,1,0,0,0,0,Canceled,1,0
14100,2016-11-28,1,0,0,0,0,Canceled,0,4
14101,2016-11-28,0,0,0,0,0,Check-Out,2,5
14102,2016-11-28,0,0,0,0,0,Check-Out,1,3
14103,2016-11-28,0,0,0,0,0,Check-Out,1,0
14104,2016-11-28,0,0,0,0,0,Check-Out,1,2
14105,2016-11-28,0,0,0,0,0,Check-Out,1,1
14106,2016-11-28,0,0,0,0,0,Check-Out,1,4
14107,2016-11-28,0,0,0,0,0,Check-Out,6,15
14108,2016-11-28,1,0,0,0,0,Canceled,1,1
14109,2016-11-28,1,0,0,0,0,Canceled,0,3
14110,2016-11-28,1,0,0,0,0,Canceled,0,1
14111,2016-11-28,1,0,0,0,0,Canceled,1,2
14112,2016-11-28,0,0,0,0,0,Check-Out,3,7
14113,2016-11-28,0,0,0,0,0,Check-Out,1,5
14114,2016-11-29,1,0,0,0,0,Canceled,2,2
14115,2016-11-29,1,0,0,0,0,Canceled,0,1
14116,2016-11-29,1,0,0,0,0,Canceled,3,7
14117,2016-11-29,1,0,0,0,0,Canceled,3,5
14118,2016-11-29,1,0,0,0,0,Canceled,2,1
14119,2016-11-29,1,0,0,0,0,No-Show,4,11
14120,2016-11-29,1,0,0,0,0,Canceled,1,0
14121,2016-11-29,1,0,0,0,0,Canceled,2,3
14122,2016-11-29,1,0,0,0,0,Canceled,2,8
14123,2016-11-29,0,1,0,3,0,Check-Out,1,0
14124,2016-11-29,1,0,0,0,0,Canceled,2,4
14125,2016-11-29,0,0,0,0,0,Check-Out,0,0
14126,2016-11-29,1,0,0,0,0,Canceled,2,5
14127,2016-11-29,1,0,0,0,0,Canceled,0,3
14128,2016-11-29,1,0,0,0,0,Canceled,1,3
14129,2016-11-29,0,0,0,0,0,Check-Out,2,2
14130,2016-11-29,0,0,0,0,0,Check-Out,2,1
14131,2016-11-29,0,0,0,0,0,Check-Out,1,0
14132,2016-11-29,1,0,0,0,0,Canceled,0,5
14133,2016-11-29,0,1,0,1,0,Check-Out,1,0
14134,2016-11-29,0,0,0,0,0,Check-Out,2,3
14135,2016-11-29,0,0,0,0,0,Check-Out,2,0
14136,2016-11-29,0,1,0,4,0,Check-Out,1,0
14137,2016-11-29,1,0,0,0,0,Canceled,1,2
14138,2016-11-29,1,0,0,0,0,Canceled,0,4
14139,2016-11-29,0,0,0,0,0,Check-Out,4,8
14140,2016-11-30,0,0,0,0,0,Check-Out,2,5
14141,2016-11-30,1,0,0,0,0,Canceled,2,3
14142,2016-11-30,0,1,0,2,0,Check-Out,0,1
14143,2016-11-30,1,0,0,0,0,Canceled,1,0
14144,2016-11-30,1,0,0,0,0,Canceled,0,1
14145,2016-11-30,0,0,0,1,0,Check-Out,2,1
14146,2016-11-30,0,1,0,1,0,Check-Out,2,2
14147,2016-11-30,0,0,0,3,0,Check-Out,1,1
14148,2016-11-30,0,0,0,0,0,Check-Out,4,10
14149,2016-11-30,0,1,0,1,0,Check-Out,1,1
14150,2016-11-30,1,0,0,0,0,Canceled,2,4
14151,2016-11-30,0,1,0,2,0,Check-Out,1,1
14152,2016-11-30,0,1,0,1,0,Check-Out,0,1
14153,2016-11-30,1,0,0,0,0,Canceled,1,3
14154,2016-11-30,1,0,0,0,0,Canceled,1,1
14155,2016-11-30,1,0,0,0,0,Canceled,8,22
14156,2016-11-30,0,1,0,4,0,Check-Out,1,1
14157,2016-11-30,1,0,0,0,0,Canceled,2,1
14158,2016-11-30,1,0,0,0,0,Canceled,0,2
14159,2016-11-30,0,0,0,0,10,Check-Out,1,1
14160,2016-11-30,1,0,0,0,0,Canceled,2,5
14161,2016-11-30,0,0,0,0,0,Check-Out,2,1
14162,2016-11-30,0,1,1,4,0,Check-Out,0,1
14163,2016-11-30,0,0,0,0,0,Check-Out,2,2
14164,2016-11-30,0,0,0,0,0,Check-Out,0,1
14165,2016-11-30,0,0,0,0,0,Check-Out,1,1
14166,2016-11-30,1,0,0,0,0,Canceled,0,4
14167,2016-11-30,1,0,0,0,0,Canceled,0,3
14168,2016-11-30,0,1,0,10,0,Check-Out,0,1
14169,2016-11-30,1,0,0,0,0,Canceled,2,2
14170,2016-11-30,0,1,1,6,0,Check-Out,0,1
14171,2016-11-30,0,1,0,5,0,Check-Out,0,1
14172,2016-11-30,1,0,0,0,0,Canceled,1,2
14173,2016-11-30,0,0,0,0,0,Check-Out,2,3
14174,2016-12-01,1,0,0,0,0,Canceled,4,7
14175,2016-12-01,1,0,0,0,0,Canceled,0,4
14176,2016-12-01,1,0,0,0,0,Canceled,2,3
14177,2016-12-01,0,1,5,53,0,Check-Out,1,2
14178,2016-12-01,0,0,0,0,0,Check-Out,4,7
14179,2016-12-01,0,0,0,0,0,Check-Out,2,5
14180,2016-12-01,1,0,0,0,0,Canceled,1,1
14181,2016-12-01,1,0,0,0,0,Canceled,2,0
14182,2016-12-01,1,0,0,0,0,Canceled,1,5
14183,2016-12-01,1,0,0,0,0,Canceled,2,2
14184,2016-12-01,1,0,0,0,0,Canceled,1,4
14185,2016-12-01,0,0,0,0,0,Check-Out,2,3
14186,2016-12-01,0,0,0,0,0,Check-Out,2,2
14187,2016-12-01,0,0,0,0,0,Check-Out,0,0
14188,2016-12-01,1,0,0,0,0,Canceled,0,3
14189,2016-12-01,1,0,0,0,0,Canceled,0,2
14190,2016-12-01,1,0,0,0,0,Canceled,0,1
14191,2016-12-01,0,1,0,4,0,Check-Out,0,2
14192,2016-12-01,1,0,0,0,0,Canceled,1,2
14193,2016-12-01,0,0,0,0,0,Check-Out,1,2
14194,2016-12-01,0,0,0,0,0,Check-Out,2,4
14195,2016-12-01,0,0,0,0,0,Check-Out,0,1
14196,2016-12-01,0,0,0,0,0,Check-Out,0,2
14197,2016-12-02,0,0,0,0,0,Check-Out,2,8
14198,2016-12-02,1,0,0,0,0,Canceled,4,10
14199,2016-12-02,1,0,0,0,0,No-Show,0,1
14200,2016-12-02,1,0,0,0,0,Canceled,1,2
14201,2016-12-02,1,0,0,0,0,Canceled,2,3
14202,2016-12-02,0,0,0,0,0,Check-Out,2,4
14203,2016-12-02,1,0,0,0,0,No-Show,2,2
14204,2016-12-02,1,0,0,0,0,No-Show,6,15
14205,2016-12-02,1,0,0,0,0,No-Show,3,7
14206,2016-12-02,1,0,0,0,0,Canceled,1,4
14207,2016-12-02,1,0,0,0,0,No-Show,0,2
14208,2016-12-02,1,0,0,0,0,Canceled,4,8
14209,2016-12-02,0,1,1,6,0,Check-Out,0,2
14210,2016-12-02,1,0,0,0,0,Canceled,2,5
14211,2016-12-02,0,0,0,0,0,Check-Out,2,3
14212,2016-12-02,1,0,0,0,20,Canceled,0,3
14213,2016-12-02,0,0,0,0,0,Check-Out,0,2
14214,2016-12-02,0,0,0,0,0,Check-Out,1,3
14215,2016-12-02,0,0,0,0,0,Check-Out,0,1
14216,2016-12-02,1,0,0,0,0,Canceled,1,1
14217,2016-12-02,1,0,0,0,0,Canceled,1,3
14218,2016-12-02,0,0,0,0,0,Check-Out,0,3
14219,2016-12-02,1,0,0,0,0,Canceled,0,1
14220,2016-12-02,1,0,0,0,0,Canceled,0,3
14221,2016-12-02,1,0,0,0,0,Canceled,2,1
14222,2016-12-02,1,0,0,0,0,Canceled,2,2
14223,2016-12-02,1,0,0,0,0,Canceled,0,2
14224,2016-12-02,1,0,0,0,0,Canceled,1,5
14225,2016-12-03,0,0,0,0,0,Check-Out,2,8
14226,2016-12-03,0,0,0,0,0,Check-Out,2,5
14227,2016-12-03,0,1,0,0,0,Check-Out,0,0
14228,2016-12-03,0,0,0,0,0,Check-Out,2,4
14229,2016-12-03,1,0,0,0,0,Canceled,1,4
14230,2016-12-03,1,0,0,0,0,Canceled,1,1
14231,2016-12-03,1,0,0,0,0,Canceled,0,4
14232,2016-12-03,0,0,0,1,0,Check-Out,0,1
14233,2016-12-03,0,1,0,2,0,Check-Out,0,1
14234,2016-12-03,1,0,0,0,0,Canceled,2,2
14235,2016-12-03,0,1,0,1,0,Check-Out,4,13
14236,2016-12-03,0,0,0,0,0,Check-Out,4,9
14237,2016-12-03,0,0,0,0,0,Check-Out,1,4
14238,2016-12-03,0,0,0,0,0,Check-Out,0,2
14239,2016-12-03,1,0,0,0,0,Canceled,4,10
14240,2016-12-03,0,0,0,0,0,Check-Out,0,3
14241,2016-12-03,0,0,0,0,0,Check-Out,0,4
14242,2016-12-03,1,0,0,0,0,Canceled,0,3
14243,2016-12-03,1,0,0,0,0,Canceled,0,2
14244,2016-12-03,0,0,0,0,0,Check-Out,4,10
14245,2016-12-03,0,0,0,0,0,Check-Out,0,1
14246,2016-12-03,1,0,0,0,0,Canceled,1,3
14247,2016-12-03,1,0,0,0,0,Canceled,0,1
14248,2016-12-03,1,0,0,0,0,Canceled,2,4
14249,2016-12-03,1,0,0,0,0,Canceled,2,1
14250,2016-12-03,1,0,0,0,0,Canceled,2,5
14251,2016-12-04,1,0,0,0,0,No-Show,5,10
14252,2016-12-04,0,0,0,0,0,Check-Out,0,4
14253,2016-12-04,1,0,0,0,0,No-Show,2,4
14254,2016-12-04,0,0,0,0,0,Check-Out,2,5
14255,2016-12-04,0,1,1,9,0,Check-Out,0,4
14256,2016-12-04,0,0,0,0,0,Check-Out,2,10
14257,2016-12-04,0,0,0,0,0,Check-Out,1,5
14258,2016-12-04,1,1,2,10,0,Canceled,0,4
14259,2016-12-04,0,1,0,0,0,Check-Out,0,0
14260,2016-12-04,0,1,0,1,0,Check-Out,0,1
14261,2016-12-04,1,0,0,0,0,Canceled,2,1
14262,2016-12-04,1,0,0,0,0,Canceled,0,2
14263,2016-12-04,1,0,0,0,0,Canceled,0,1
14264,2016-12-04,1,0,0,0,0,Canceled,1,3
14265,2016-12-04,0,0,0,0,0,Check-Out,0,0
14266,2016-12-04,0,0,0,0,9,Check-Out,0,2
14267,2016-12-04,1,0,0,0,0,Canceled,0,3
14268,2016-12-04,0,0,0,0,0,Check-Out,0,3
14269,2016-12-04,1,0,0,0,0,Canceled,2,4
14270,2016-12-04,0,0,0,0,0,Check-Out,0,1
14271,2016-12-04,0,0,0,0,0,Check-Out,0,2
14272,2016-12-04,1,0,0,0,0,Canceled,1,1
14273,2016-12-04,0,0,0,0,0,Check-Out,0,5
14274,2016-12-04,0,0,0,0,13,Check-Out,0,1
14275,2016-12-04,1,0,0,0,0,Canceled,2,6
14276,2016-12-04,1,0,0,0,0,Canceled,1,2
14277,2016-12-04,1,0,0,0,0,Canceled,1,4
14278,2016-12-04,0,1,0,2,0,Check-Out,0,5
14279,2016-12-04,1,0,0,0,0,Canceled,2,2
14280,2016-12-04,1,0,0,0,0,Canceled,3,8
14281,2016-12-05,1,0,0,0,0,Canceled,0,3
14282,2016-12-05,0,0,0,0,0,Check-Out,1,3
14283,2016-12-05,1,0,0,0,0,Canceled,2,1
14284,2016-12-05,0,0,0,0,0,Check-Out,1,2
14285,2016-12-05,1,0,0,0,0,Canceled,1,0
14286,2016-12-05,1,0,0,0,0,No-Show,3,5
14287,2016-12-05,1,0,0,0,0,Canceled,1,4
14288,2016-12-05,1,0,0,0,0,Canceled,2,6
14289,2016-12-05,0,1,0,0,0,Check-Out,0,0
14290,2016-12-05,0,0,0,0,0,Check-Out,1,1
14291,2016-12-05,0,1,0,1,0,Check-Out,1,1
14292,2016-12-05,0,0,0,0,0,Check-Out,1,4
14293,2016-12-05,1,0,0,0,0,Canceled,0,4
14294,2016-12-05,1,0,0,0,0,Canceled,3,5
14295,2016-12-05,0,0,0,0,0,Check-Out,1,0
14296,2016-12-05,1,0,0,0,0,Canceled,1,3
14297,2016-12-05,1,0,0,0,0,Canceled,2,4
14298,2016-12-05,1,0,0,0,0,Canceled,2,2
14299,2016-12-05,1,0,0,0,0,Canceled,2,5
14300,2016-12-05,1,0,0,0,0,Canceled,2,3
14301,2016-12-05,1,0,0,0,0,Canceled,0,1
14302,2016-12-05,1,0,0,0,0,Canceled,0,2
14303,2016-12-05,1,0,0,0,0,Canceled,1,2
14304,2016-12-05,0,0,0,0,0,Check-Out,1,5
14305,2016-12-05,0,1,5,54,0,Check-Out,1,0
14306,2016-12-05,1,0,0,0,0,Canceled,1,5
14307,2016-12-06,1,0,0,0,0,Canceled,2,5
14308,2016-12-06,1,0,0,0,0,Canceled,2,0
14309,2016-12-06,1,0,0,0,0,Canceled,0,0
14310,2016-12-06,0,0,0,6,0,Check-Out,1,0
14311,2016-12-06,0,0,0,0,0,Check-Out,2,4
14312,2016-12-06,1,0,0,0,0,Canceled,1,0
14313,2016-12-06,0,1,2,8,0,Check-Out,1,0
14314,2016-12-06,1,0,0,0,0,Canceled,2,2
14315,2016-12-06,0,1,0,3,0,Check-Out,1,0
14316,2016-12-06,1,0,0,0,0,Canceled,4,7
14317,2016-12-06,0,1,0,0,0,Check-Out,0,0
14318,2016-12-06,1,0,0,0,0,Canceled,0,1
14319,2016-12-06,0,1,0,1,0,Check-Out,2,1
14320,2016-12-06,1,0,0,0,0,Canceled,0,4
14321,2016-12-06,1,1,0,11,0,Canceled,0,1
14322,2016-12-06,1,0,0,0,0,Canceled,2,1
14323,2016-12-06,1,0,0,0,0,Canceled,4,10
14324,2016-12-06,1,0,0,0,0,Canceled,2,4
14325,2016-12-06,1,0,0,0,0,Canceled,6,15
14326,2016-12-06,0,1,0,1,0,Check-Out,1,0
14327,2016-12-06,0,0,0,0,0,Check-Out,2,3
14328,2016-12-06,1,0,0,0,0,Canceled,1,3
14329,2016-12-06,0,0,0,0,0,Check-Out,1,0
14330,2016-12-06,0,0,0,0,0,Check-Out,2,0
14331,2016-12-06,0,0,0,0,0,Check-Out,2,1
14332,2016-12-06,1,0,0,0,0,Canceled,1,2
14333,2016-12-06,0,0,0,0,0,Check-Out,0,0
14334,2016-12-06,0,0,0,0,0,Check-Out,2,2
14335,2016-12-06,0,0,0,0,0,Check-Out,2,5
14336,2016-12-06,1,0,0,0,0,No-Show,0,1
14337,2016-12-06,0,0,0,0,0,Check-Out,3,5
14338,2016-12-06,1,0,0,0,0,No-Show,0,5
14339,2016-12-06,1,0,0,0,0,Canceled,0,3
14340,2016-12-06,1,0,0,0,0,Canceled,2,8
14341,2016-12-06,1,0,0,0,0,Canceled,3,6
14342,2016-12-06,1,0,0,0,0,Canceled,0,2
14343,2016-12-06,1,0,0,0,0,Canceled,1,5
14344,2016-12-06,0,1,0,4,0,Check-Out,0,0
14345,2016-12-06,0,1,0,5,0,Check-Out,1,0
14346,2016-12-06,0,0,1,8,0,Check-Out,1,0
14347,2016-12-07,1,0,0,0,0,Canceled,6,19
14348,2016-12-07,1,0,0,0,0,Canceled,0,4
14349,2016-12-07,1,0,0,0,0,Canceled,1,2
14350,2016-12-07,1,0,0,0,28,Canceled,1,2
14351,2016-12-07,1,0,0,0,12,Canceled,0,2
14352,2016-12-07,0,1,0,2,0,Check-Out,0,1
14353,2016-12-07,0,1,1,3,0,Check-Out,0,1
14354,2016-12-07,0,1,0,1,0,Check-Out,0,1
14355,2016-12-07,1,0,0,0,0,Canceled,2,5
14356,2016-12-07,1,0,0,0,44,Canceled,0,2
14357,2016-12-07,0,0,0,0,0,Check-Out,0,1
14358,2016-12-07,0,0,0,5,0,Check-Out,0,1
14359,2016-12-07,1,0,0,0,0,Canceled,1,4
14360,2016-12-07,1,0,0,0,16,Canceled,0,2
14361,2016-12-07,1,0,0,0,21,Canceled,2,0
14362,2016-12-07,0,0,0,1,0,Check-Out,0,1
14363,2016-12-07,0,1,0,1,0,Check-Out,1,1
14364,2016-12-07,1,0,0,0,0,Canceled,2,6
14365,2016-12-07,1,0,0,0,0,Canceled,2,2
14366,2016-12-07,1,0,0,0,0,Canceled,4,10
14367,2016-12-07,0,1,0,12,0,Check-Out,1,1
14368,2016-12-07,0,0,0,0,0,Check-Out,4,10
14369,2016-12-07,1,0,0,0,0,Canceled,0,1
14370,2016-12-07,1,0,0,0,0,Canceled,0,3
14371,2016-12-07,0,1,0,3,0,Check-Out,0,1
14372,2016-12-07,0,0,0,1,0,Check-Out,4,7
14373,2016-12-07,0,0,0,0,0,Check-Out,2,1
14374,2016-12-07,0,1,0,0,0,Check-Out,0,0
14375,2016-12-07,1,0,0,0,16,Canceled,0,1
14376,2016-12-07,0,0,0,0,0,Check-Out,1,1
14377,2016-12-07,0,1,0,4,0,Check-Out,0,1
14378,2016-12-07,1,0,0,0,0,No-Show,0,4
14379,2016-12-07,0,1,0,2,0,Check-Out,1,1
14380,2016-12-07,1,0,0,0,0,Canceled,1,3
14381,2016-12-07,1,0,0,0,0,Canceled,2,0
14382,2016-12-07,1,0,0,0,0,Canceled,0,2
14383,2016-12-07,1,0,1,0,0,Canceled,1,1
14384,2016-12-07,1,0,0,0,0,Canceled,4,14
14385,2016-12-07,1,0,0,0,0,No-Show,1,4
14386,2016-12-07,1,0,0,0,28,Canceled,0,3
14387,2016-12-07,1,0,0,0,0,Canceled,5,13
14388,2016-12-07,0,0,0,0,0,Check-Out,2,3
14389,2016-12-07,0,0,0,0,0,Check-Out,2,2
14390,2016-12-07,0,1,0,14,0,Check-Out,0,0
14391,2016-12-07,0,1,0,9,0,Check-Out,0,1
14392,2016-12-07,1,0,0,0,0,Canceled,2,4
14393,2016-12-08,1,0,0,0,0,Canceled,0,2
14394,2016-12-08,1,0,0,0,0,Canceled,1,2
14395,2016-12-08,1,0,0,0,0,Canceled,1,0
14396,2016-12-08,1,0,0,0,0,Canceled,0,1
14397,2016-12-08,1,0,0,0,0,Canceled,2,3
14398,2016-12-08,0,1,0,1,0,Check-Out,1,2
14399,2016-12-08,1,0,0,0,0,Canceled,2,1
14400,2016-12-08,1,0,0,0,0,Canceled,2,4
14401,2016-12-08,1,0,0,0,0,Canceled,2,0
14402,2016-12-08,1,0,0,0,0,Canceled,8,21
14403,2016-12-08,1,0,0,0,0,Canceled,2,5
14404,2016-12-08,1,0,0,0,0,Canceled,0,3
14405,2016-12-08,1,0,0,0,0,Canceled,1,3
14406,2016-12-08,0,0,0,0,0,Check-Out,2,4
14407,2016-12-08,0,0,0,0,0,Check-Out,4,10
14408,2016-12-08,0,0,0,0,0,Check-Out,0,2
14409,2016-12-08,0,1,0,0,0,Check-Out,0,0
14410,2016-12-08,0,0,0,0,0,Check-Out,8,20
14411,2016-12-08,0,0,0,0,0,Check-Out,4,8
14412,2016-12-08,0,1,0,0,0,Check-Out,1,2
14413,2016-12-08,0,0,0,0,0,Check-Out,0,0
14414,2016-12-08,1,0,0,0,0,Canceled,0,4
14415,2016-12-08,0,0,0,0,0,Check-Out,2,5
14416,2016-12-08,0,0,0,0,0,Check-Out,2,3
14417,2016-12-08,0,0,0,0,0,Check-Out,2,2
14418,2016-12-08,0,0,0,0,0,Check-Out,0,1
14419,2016-12-08,0,0,0,0,0,Check-Out,1,2
14420,2016-12-08,0,0,0,1,0,Check-Out,0,2
14421,2016-12-09,1,0,0,0,17,Canceled,0,4
14422,2016-12-09,1,0,0,0,0,Canceled,2,8
14423,2016-12-09,0,1,5,55,0,Check-Out,0,1
14424,2016-12-09,1,0,0,0,0,Canceled,2,6
14425,2016-12-09,0,1,0,2,0,Check-Out,1,3
14426,2016-12-09,1,0,0,0,0,Canceled,4,10
14427,2016-12-09,1,0,0,0,0,Canceled,1,0
14428,2016-12-09,1,0,0,0,93,Canceled,1,2
14429,2016-12-09,1,0,0,0,0,Canceled,2,5
14430,2016-12-09,1,0,0,0,35,Canceled,0,3
14431,2016-12-09,1,0,0,0,0,No-Show,3,7
14432,2016-12-09,1,0,0,0,0,No-Show,4,7
14433,2016-12-09,1,0,0,0,0,Canceled,0,1
14434,2016-12-09,1,0,0,0,0,Canceled,0,4
14435,2016-12-09,0,0,0,1,0,Check-Out,4,8
14436,2016-12-09,0,1,0,4,0,Check-Out,0,1
14437,2016-12-09,1,0,0,0,0,Canceled,2,2
14438,2016-12-09,1,0,0,0,0,Canceled,1,3
14439,2016-12-09,1,0,0,0,17,Canceled,2,1
14440,2016-12-09,1,0,0,0,46,Canceled,2,1
14441,2016-12-09,1,0,0,0,34,Canceled,0,3
14442,2016-12-09,1,0,0,0,0,Canceled,2,1
14443,2016-12-09,0,0,0,0,0,Check-Out,0,2
14444,2016-12-09,0,0,0,0,0,Check-Out,2,4
14445,2016-12-09,0,0,0,0,0,Check-Out,2,3
14446,2016-12-09,0,0,0,0,0,Check-Out,0,3
14447,2016-12-09,0,0,0,0,0,Check-Out,1,3
14448,2016-12-09,0,0,0,0,0,Check-Out,0,1
14449,2016-12-09,0,0,0,0,0,Check-Out,2,5
14450,2016-12-09,0,0,0,0,0,Check-Out,4,10
14451,2016-12-09,0,0,0,0,0,Check-Out,0,0
14452,2016-12-09,1,0,0,0,49,Canceled,2,0
14453,2016-12-09,1,0,0,0,0,Canceled,2,0
14454,2016-12-09,1,0,0,0,0,Canceled,1,2
14455,2016-12-09,0,0,0,1,0,Check-Out,1,3
14456,2016-12-09,1,0,0,0,0,Canceled,0,2
14457,2016-12-09,1,0,0,0,0,Canceled,0,3
14458,2016-12-09,0,0,0,0,0,Check-Out,2,6
14459,2016-12-09,0,1,0,1,0,Check-Out,0,1
14460,2016-12-10,0,0,0,0,0,Check-Out,2,4
14461,2016-12-10,0,0,0,0,0,Check-Out,5,14
14462,2016-12-10,0,0,0,0,0,Check-Out,0,4
14463,2016-12-10,1,0,0,0,0,Canceled,2,2
14464,2016-12-10,1,0,0,0,0,Canceled,4,8
14465,2016-12-10,1,0,0,0,0,Canceled,6,16
14466,2016-12-10,1,0,0,0,0,Canceled,0,3
14467,2016-12-10,0,0,0,0,0,Check-Out,0,1
14468,2016-12-10,0,0,0,0,0,Check-Out,0,3
14469,2016-12-10,0,0,0,0,0,Check-Out,1,4
14470,2016-12-10,0,0,0,1,0,Check-Out,0,2
14471,2016-12-10,1,0,0,0,0,Canceled,2,1
14472,2016-12-10,0,0,0,0,0,Check-Out,2,5
14473,2016-12-10,0,0,0,0,0,Check-Out,0,2
14474,2016-12-10,0,1,0,7,0,Check-Out,0,2
14475,2016-12-10,0,1,0,1,0,Check-Out,0,1
14476,2016-12-10,1,0,0,0,0,Canceled,0,4
14477,2016-12-10,1,0,0,0,0,Canceled,1,1
14478,2016-12-10,1,0,0,0,0,Canceled,0,1
14479,2016-12-10,0,1,0,1,0,Check-Out,0,2
14480,2016-12-10,1,0,0,0,0,Canceled,1,2
14481,2016-12-10,1,0,0,0,0,Canceled,2,4
14482,2016-12-11,0,1,4,19,0,Check-Out,0,1
14483,2016-12-11,1,0,0,0,0,Canceled,3,6
14484,2016-12-11,1,0,0,0,0,Canceled,4,7
14485,2016-12-11,0,1,0,1,0,Check-Out,0,1
14486,2016-12-11,0,1,0,3,0,Check-Out,0,3
14487,2016-12-11,1,0,0,0,0,Canceled,1,4
14488,2016-12-11,0,1,0,1,0,Check-Out,0,3
14489,2016-12-11,1,0,0,0,0,Canceled,1,3
14490,2016-12-11,0,1,0,1,0,Check-Out,0,0
14491,2016-12-11,1,0,0,0,0,Canceled,2,5
14492,2016-12-11,0,1,0,2,0,Check-Out,0,1
14493,2016-12-11,0,1,0,5,0,Check-Out,0,1
14494,2016-12-11,0,0,0,0,0,Check-Out,0,5
14495,2016-12-11,1,0,0,0,0,Canceled,0,2
14496,2016-12-11,1,0,0,0,0,Canceled,1,2
14497,2016-12-11,1,0,0,0,0,Canceled,2,1
14498,2016-12-11,0,0,0,0,0,Check-Out,0,1
14499,2016-12-11,0,0,0,0,0,Check-Out,0,4
14500,2016-12-11,0,0,0,0,0,Check-Out,2,6
14501,2016-12-11,0,0,0,0,0,Check-Out,1,5
14502,2016-12-11,0,0,0,0,0,Check-Out,0,3
14503,2016-12-11,0,0,0,0,0,Check-Out,2,7
14504,2016-12-11,0,1,0,1,0,Check-Out,0,2
14505,2016-12-11,1,0,0,0,0,Canceled,0,1
14506,2016-12-11,0,1,0,8,0,Check-Out,0,1
14507,2016-12-11,1,0,0,0,0,Canceled,2,2
14508,2016-12-11,0,0,0,0,44,Check-Out,0,3
14509,2016-12-11,0,0,0,0,0,Check-Out,0,2
14510,2016-12-12,1,0,0,0,47,Canceled,0,2
14511,2016-12-12,0,0,0,0,0,Check-Out,4,10
14512,2016-12-12,1,0,0,0,0,Canceled,2,1
14513,2016-12-12,1,0,0,0,27,Canceled,0,3
14514,2016-12-12,1,0,0,0,0,Canceled,0,4
14515,2016-12-12,1,0,0,0,76,Canceled,2,4
14516,2016-12-12,1,0,0,0,0,Canceled,1,3
14517,2016-12-12,0,0,0,0,0,Check-Out,2,5
14518,2016-12-12,1,1,0,1,0,Canceled,1,0
