HotelKey,reservation_status_date,hotel,country
9990,2016-08-17,City Hotel,CN
9991,2016-08-17,City Hotel,SVK
9992,2016-08-17,City Hotel,NOR
9993,2016-08-17,City Hotel,DEU
9994,2016-08-17,City Hotel,AUT
9995,2016-08-17,City Hotel,NLD
9996,2016-08-17,Resort Hotel,ITA
9997,2016-08-17,City Hotel,GRC
9998,2016-08-17,Resort Hotel,CHE
9999,2016-08-17,City Hotel,ESP
10000,2016-08-17,City Hotel,RUS
10001,2016-08-17,Resort Hotel,ISR
10002,2016-08-17,Resort Hotel,ESP
10003,2016-08-17,City Hotel,PRT
10004,2016-08-17,Resort Hotel,PRT
10005,2016-08-17,Resort Hotel,FRA
10006,2016-08-17,Resort Hotel,
10007,2016-08-17,City Hotel,BRA
10008,2016-08-17,Resort Hotel,DEU
10009,2016-08-17,Resort Hotel,CN
10010,2016-08-17,Resort Hotel,GBR
10011,2016-08-18,Resort Hotel,PRT
10012,2016-08-18,City Hotel,NOR
10013,2016-08-18,City Hotel,CHE
10014,2016-08-18,City Hotel,LUX
10015,2016-08-18,Resort Hotel,GBR
10016,2016-08-18,Resort Hotel,ESP
10017,2016-08-18,Resort Hotel,NLD
10018,2016-08-18,City Hotel,CHL
10019,2016-08-18,Resort Hotel,USA
10020,2016-08-18,City Hotel,ARE
10021,2016-08-18,Resort Hotel,DEU
10022,2016-08-18,Resort Hotel,ITA
10023,2016-08-18,Resort Hotel,FRA
10024,2016-08-18,Resort Hotel,POL
10025,2016-08-18,City Hotel,ROU
10026,2016-08-18,City Hotel,AUT
10027,2016-08-18,City Hotel,SWE
10028,2016-08-18,City Hotel,ESP
10029,2016-08-18,City Hotel,AUS
10030,2016-08-18,City Hotel,JPN
10031,2016-08-18,City Hotel,BEL
10032,2016-08-18,City Hotel,PRT
10033,2016-08-18,City Hotel,CHN
10034,2016-08-18,City Hotel,FRA
10035,2016-08-18,City Hotel,DEU
10036,2016-08-18,City Hotel,POL
10037,2016-08-18,City Hotel,ITA
10038,2016-08-18,City Hotel,NLD
10039,2016-08-18,City Hotel,GBR
10040,2016-08-18,Resort Hotel,IRL
10041,2016-08-18,City Hotel,USA
10042,2016-08-19,City Hotel,PRT
10043,2016-08-19,City Hotel,NLD
10044,2016-08-19,Resort Hotel,AUS
10045,2016-08-19,City Hotel,POL
10046,2016-08-19,Resort Hotel,NOR
10047,2016-08-19,City Hotel,BEL
10048,2016-08-19,City Hotel,BRA
10049,2016-08-19,City Hotel,TUN
10050,2016-08-19,City Hotel,AUT
10051,2016-08-19,City Hotel,CHN
10052,2016-08-19,City Hotel,FIN
10053,2016-08-19,City Hotel,USA
10054,2016-08-19,Resort Hotel,PRI
10055,2016-08-19,Resort Hotel,DEU
10056,2016-08-19,Resort Hotel,NLD
10057,2016-08-19,City Hotel,ITA
10058,2016-08-19,Resort Hotel,BEL
10059,2016-08-19,City Hotel,FRA
10060,2016-08-19,Resort Hotel,ESP
10061,2016-08-19,Resort Hotel,PRT
10062,2016-08-19,Resort Hotel,GBR
10063,2016-08-19,Resort Hotel,ITA
10064,2016-08-19,Resort Hotel,RUS
10065,2016-08-19,City Hotel,IRL
10066,2016-08-19,City Hotel,ESP
10067,2016-08-19,City Hotel,HUN
10068,2016-08-19,City Hotel,GBR
10069,2016-08-19,City Hotel,DEU
10070,2016-08-19,Resort Hotel,FRA
10071,2016-08-20,Resort Hotel,BRA
10072,2016-08-20,Resort Hotel,AUS
10073,2016-08-20,Resort Hotel,CHN
10074,2016-08-20,Resort Hotel,GBR
10075,2016-08-20,Resort Hotel,LTU
10076,2016-08-20,Resort Hotel,ITA
10077,2016-08-20,Resort Hotel,RUS
10078,2016-08-20,Resort Hotel,MAR
10079,2016-08-20,Resort Hotel,AGO
10080,2016-08-20,City Hotel,CN
10081,2016-08-20,Resort Hotel,CN
10082,2016-08-20,Resort Hotel,BEL
10083,2016-08-20,City Hotel,ISR
10084,2016-08-20,City Hotel,RUS
10085,2016-08-20,Resort Hotel,DNK
10086,2016-08-20,City Hotel,FRA
10087,2016-08-20,City Hotel,BEL
10088,2016-08-20,City Hotel,MOZ
10089,2016-08-20,Resort Hotel,IRL
10090,2016-08-20,City Hotel,PRT
10091,2016-08-20,Resort Hotel,ESP
10092,2016-08-20,Resort Hotel,PRT
10093,2016-08-20,City Hotel,GBR
10094,2016-08-20,City Hotel,ESP
10095,2016-08-20,Resort Hotel,CHE
10096,2016-08-20,City Hotel,DEU
10097,2016-08-20,Resort Hotel,AUT
10098,2016-08-20,City Hotel,AUT
10099,2016-08-20,City Hotel,USA
10100,2016-08-20,City Hotel,ITA
10101,2016-08-21,City Hotel,NLD
10102,2016-08-21,City Hotel,SWE
10103,2016-08-21,City Hotel,ITA
10104,2016-08-21,City Hotel,DEU
10105,2016-08-21,City Hotel,POL
10106,2016-08-21,City Hotel,FIN
10107,2016-08-21,City Hotel,AUS
10108,2016-08-21,Resort Hotel,RUS
10109,2016-08-21,Resort Hotel,ESP
10110,2016-08-21,Resort Hotel,BRA
10111,2016-08-21,Resort Hotel,
10112,2016-08-21,Resort Hotel,CN
10113,2016-08-21,Resort Hotel,FRA
10114,2016-08-21,City Hotel,MKD
10115,2016-08-21,City Hotel,ROU
10116,2016-08-21,Resort Hotel,ITA
10117,2016-08-21,City Hotel,AUT
10118,2016-08-21,City Hotel,USA
10119,2016-08-21,City Hotel,BRA
10120,2016-08-21,City Hotel,HRV
10121,2016-08-21,City Hotel,ESP
10122,2016-08-21,City Hotel,CHE
10123,2016-08-21,City Hotel,CN
10124,2016-08-21,City Hotel,FRA
10125,2016-08-21,City Hotel,CYP
10126,2016-08-21,Resort Hotel,GBR
10127,2016-08-21,City Hotel,GBR
10128,2016-08-21,Resort Hotel,PRT
10129,2016-08-21,City Hotel,HUN
10130,2016-08-21,City Hotel,RUS
10131,2016-08-21,City Hotel,MAR
10132,2016-08-21,City Hotel,BEL
10133,2016-08-21,City Hotel,DNK
10134,2016-08-21,City Hotel,PRT
10135,2016-08-22,City Hotel,AUT
10136,2016-08-22,Resort Hotel,ARG
10137,2016-08-22,Resort Hotel,GBR
10138,2016-08-22,Resort Hotel,DZA
10139,2016-08-22,City Hotel,LUX
10140,2016-08-22,Resort Hotel,NLD
10141,2016-08-22,City Hotel,POL
10142,2016-08-22,Resort Hotel,CHN
10143,2016-08-22,City Hotel,CHN
10144,2016-08-22,Resort Hotel,CHE
10145,2016-08-22,Resort Hotel,AGO
10146,2016-08-22,City Hotel,IRL
10147,2016-08-22,City Hotel,ARG
10148,2016-08-22,City Hotel,MAR
10149,2016-08-22,City Hotel,BEL
10150,2016-08-22,Resort Hotel,DEU
10151,2016-08-22,Resort Hotel,NZL
10152,2016-08-22,City Hotel,USA
10153,2016-08-22,Resort Hotel,RUS
10154,2016-08-22,City Hotel,DNK
10155,2016-08-22,City Hotel,NLD
10156,2016-08-22,City Hotel,ESP
10157,2016-08-22,City Hotel,CN
10158,2016-08-22,City Hotel,DEU
10159,2016-08-22,Resort Hotel,ESP
10160,2016-08-22,City Hotel,PRT
10161,2016-08-22,City Hotel,FRA
10162,2016-08-22,City Hotel,GBR
10163,2016-08-22,City Hotel,ROU
10164,2016-08-22,Resort Hotel,PRT
10165,2016-08-22,City Hotel,ITA
10166,2016-08-22,City Hotel,CHE
10167,2016-08-23,Resort Hotel,BRA
10168,2016-08-23,City Hotel,RUS
10169,2016-08-23,City Hotel,NLD
10170,2016-08-23,City Hotel,NOR
10171,2016-08-23,City Hotel,ZAF
10172,2016-08-23,City Hotel,ISR
10173,2016-08-23,City Hotel,IND
10174,2016-08-23,Resort Hotel,BEL
10175,2016-08-23,Resort Hotel,IRL
10176,2016-08-23,City Hotel,BRA
10177,2016-08-23,City Hotel,AUS
10178,2016-08-23,City Hotel,IRL
10179,2016-08-23,City Hotel,BEL
10180,2016-08-23,Resort Hotel,FRA
10181,2016-08-23,Resort Hotel,PRT
10182,2016-08-23,Resort Hotel,ESP
10183,2016-08-23,City Hotel,PRT
10184,2016-08-23,City Hotel,MOZ
10185,2016-08-23,City Hotel,GBR
10186,2016-08-23,City Hotel,ITA
10187,2016-08-23,City Hotel,USA
10188,2016-08-23,City Hotel,ESP
10189,2016-08-23,City Hotel,SWE
10190,2016-08-23,City Hotel,FRA
10191,2016-08-23,Resort Hotel,POL
10192,2016-08-23,Resort Hotel,GBR
10193,2016-08-23,City Hotel,CHN
10194,2016-08-23,City Hotel,DEU
10195,2016-08-24,City Hotel,DEU
10196,2016-08-24,Resort Hotel,CYP
10197,2016-08-24,City Hotel,BEL
10198,2016-08-24,City Hotel,LUX
10199,2016-08-24,Resort Hotel,IRL
10200,2016-08-24,Resort Hotel,ITA
10201,2016-08-24,City Hotel,MAR
10202,2016-08-24,Resort Hotel,CHE
10203,2016-08-24,Resort Hotel,RUS
10204,2016-08-24,Resort Hotel,USA
10205,2016-08-24,City Hotel,ISR
10206,2016-08-24,Resort Hotel,FRA
10207,2016-08-24,Resort Hotel,LUX
10208,2016-08-24,City Hotel,NLD
10209,2016-08-24,City Hotel,GBR
10210,2016-08-24,City Hotel,ITA
10211,2016-08-24,City Hotel,ESP
10212,2016-08-24,City Hotel,CHN
10213,2016-08-24,Resort Hotel,ESP
10214,2016-08-24,City Hotel,IRL
10215,2016-08-24,City Hotel,BRA
10216,2016-08-24,Resort Hotel,PRT
10217,2016-08-24,City Hotel,FIN
10218,2016-08-24,City Hotel,AUT
10219,2016-08-24,City Hotel,POL
10220,2016-08-24,City Hotel,TUR
10221,2016-08-24,Resort Hotel,GBR
10222,2016-08-24,City Hotel,CN
10223,2016-08-24,City Hotel,PRT
10224,2016-08-24,City Hotel,USA
10225,2016-08-24,City Hotel,FRA
10226,2016-08-25,City Hotel,DZA
10227,2016-08-25,City Hotel,BEL
10228,2016-08-25,City Hotel,IRL
10229,2016-08-25,City Hotel,TUR
10230,2016-08-25,Resort Hotel,IRL
10231,2016-08-25,Resort Hotel,FRA
10232,2016-08-25,Resort Hotel,CHE
10233,2016-08-25,City Hotel,LUX
10234,2016-08-25,Resort Hotel,GBR
10235,2016-08-25,City Hotel,ROU
10236,2016-08-25,Resort Hotel,BRA
10237,2016-08-25,City Hotel,GEO
10238,2016-08-25,Resort Hotel,USA
10239,2016-08-25,City Hotel,DNK
10240,2016-08-25,Resort Hotel,
10241,2016-08-25,City Hotel,CHE
10242,2016-08-25,City Hotel,FRA
10243,2016-08-25,Resort Hotel,ROU
10244,2016-08-25,City Hotel,NLD
10245,2016-08-25,City Hotel,DEU
10246,2016-08-25,Resort Hotel,ITA
10247,2016-08-25,City Hotel,POL
10248,2016-08-25,City Hotel,USA
10249,2016-08-25,City Hotel,PRT
10250,2016-08-25,Resort Hotel,ESP
10251,2016-08-25,City Hotel,ITA
10252,2016-08-25,Resort Hotel,PRT
10253,2016-08-25,City Hotel,FIN
10254,2016-08-25,City Hotel,SWE
10255,2016-08-25,City Hotel,ESP
10256,2016-08-25,City Hotel,BRA
10257,2016-08-25,City Hotel,CHN
10258,2016-08-25,City Hotel,AUT
10259,2016-08-25,City Hotel,GBR
10260,2016-08-26,Resort Hotel,IRL
10261,2016-08-26,City Hotel,CHL
10262,2016-08-26,Resort Hotel,DZA
10263,2016-08-26,City Hotel,AGO
10264,2016-08-26,City Hotel,IRL
10265,2016-08-26,Resort Hotel,MAR
10266,2016-08-26,City Hotel,CHN
10267,2016-08-26,City Hotel,EST
10268,2016-08-26,City Hotel,BRA
10269,2016-08-26,Resort Hotel,LUX
10270,2016-08-26,Resort Hotel,DEU
10271,2016-08-26,City Hotel,SWE
10272,2016-08-26,Resort Hotel,GBR
10273,2016-08-26,City Hotel,FIN
10274,2016-08-26,City Hotel,PRT
10275,2016-08-26,City Hotel,FRA
10276,2016-08-26,City Hotel,BEL
10277,2016-08-26,Resort Hotel,ITA
10278,2016-08-26,Resort Hotel,FRA
10279,2016-08-26,City Hotel,ESP
10280,2016-08-26,Resort Hotel,USA
10281,2016-08-26,Resort Hotel,PRT
10282,2016-08-26,City Hotel,ITA
10283,2016-08-26,City Hotel,CHE
10284,2016-08-26,City Hotel,GBR
10285,2016-08-26,City Hotel,NLD
10286,2016-08-26,Resort Hotel,ESP
10287,2016-08-26,City Hotel,DEU
10288,2016-08-26,City Hotel,USA
10289,2016-08-26,City Hotel,EGY
10290,2016-08-27,City Hotel,GBR
10291,2016-08-27,City Hotel,GEO
10292,2016-08-27,City Hotel,BEL
10293,2016-08-27,City Hotel,SWE
10294,2016-08-27,City Hotel,RUS
10295,2016-08-27,City Hotel,NLD
10296,2016-08-27,City Hotel,IRL
10297,2016-08-27,Resort Hotel,ESP
10298,2016-08-27,Resort Hotel,USA
10299,2016-08-27,Resort Hotel,GBR
10300,2016-08-27,City Hotel,PRT
10301,2016-08-27,City Hotel,NZL
10302,2016-08-27,City Hotel,BRA
10303,2016-08-27,City Hotel,USA
10304,2016-08-27,City Hotel,ITA
10305,2016-08-27,City Hotel,NOR
10306,2016-08-27,City Hotel,DEU
10307,2016-08-27,City Hotel,FRA
10308,2016-08-27,Resort Hotel,IRL
10309,2016-08-27,City Hotel,ESP
10310,2016-08-27,Resort Hotel,PRT
10311,2016-08-27,City Hotel,CHN
10312,2016-08-27,Resort Hotel,CHN
10313,2016-08-27,Resort Hotel,BRA
10314,2016-08-27,City Hotel,CN
10315,2016-08-27,Resort Hotel,FRA
10316,2016-08-28,Resort Hotel,ROU
10317,2016-08-28,City Hotel,BRA
10318,2016-08-28,Resort Hotel,PRT
10319,2016-08-28,Resort Hotel,CN
10320,2016-08-28,Resort Hotel,ESP
10321,2016-08-28,City Hotel,SWE
10322,2016-08-28,Resort Hotel,LTU
10323,2016-08-28,Resort Hotel,BRA
10324,2016-08-28,Resort Hotel,USA
10325,2016-08-28,Resort Hotel,CHE
10326,2016-08-28,Resort Hotel,DEU
10327,2016-08-28,City Hotel,ITA
10328,2016-08-28,City Hotel,ESP
10329,2016-08-28,City Hotel,GBR
10330,2016-08-28,City Hotel,CZE
10331,2016-08-28,City Hotel,PRT
10332,2016-08-28,City Hotel,NLD
10333,2016-08-28,City Hotel,CHE
10334,2016-08-28,City Hotel,DEU
10335,2016-08-28,City Hotel,USA
10336,2016-08-28,City Hotel,CHN
10337,2016-08-28,City Hotel,AUT
10338,2016-08-28,Resort Hotel,GBR
10339,2016-08-28,City Hotel,FRA
10340,2016-08-29,City Hotel,HUN
10341,2016-08-29,City Hotel,BEL
10342,2016-08-29,Resort Hotel,CN
10343,2016-08-29,Resort Hotel,FRA
10344,2016-08-29,City Hotel,HRV
10345,2016-08-29,Resort Hotel,LUX
10346,2016-08-29,City Hotel,CHN
10347,2016-08-29,Resort Hotel,GBR
10348,2016-08-29,City Hotel,COL
10349,2016-08-29,Resort Hotel,CHE
10350,2016-08-29,City Hotel,RUS
10351,2016-08-29,Resort Hotel,USA
10352,2016-08-29,Resort Hotel,BEL
10353,2016-08-29,City Hotel,TUR
10354,2016-08-29,City Hotel,NOR
10355,2016-08-29,Resort Hotel,ROU
10356,2016-08-29,Resort Hotel,EGY
10357,2016-08-29,City Hotel,NLD
10358,2016-08-29,Resort Hotel,MAR
10359,2016-08-29,City Hotel,ROU
10360,2016-08-29,City Hotel,ISR
10361,2016-08-29,City Hotel,EGY
10362,2016-08-29,City Hotel,CHE
10363,2016-08-29,Resort Hotel,NOR
10364,2016-08-29,City Hotel,DEU
10365,2016-08-29,City Hotel,FRA
10366,2016-08-29,City Hotel,BRA
10367,2016-08-29,Resort Hotel,ESP
10368,2016-08-29,Resort Hotel,ITA
10369,2016-08-29,City Hotel,PRT
10370,2016-08-29,City Hotel,GBR
10371,2016-08-29,City Hotel,POL
10372,2016-08-29,Resort Hotel,PRT
10373,2016-08-29,Resort Hotel,IRL
10374,2016-08-29,City Hotel,ITA
10375,2016-08-29,City Hotel,ESP
10376,2016-08-29,City Hotel,AUS
10377,2016-08-29,City Hotel,SVK
10378,2016-08-29,City Hotel,USA
10379,2016-08-29,City Hotel,CN
10380,2016-08-29,City Hotel,AUT
10381,2016-08-29,City Hotel,IRL
10382,2016-08-30,City Hotel,ROU
10383,2016-08-30,City Hotel,ESP
10384,2016-08-30,City Hotel,GEO
10385,2016-08-30,City Hotel,FRA
10386,2016-08-30,City Hotel,DEU
10387,2016-08-30,City Hotel,NLD
10388,2016-08-30,City Hotel,BRA
10389,2016-08-30,City Hotel,MAR
10390,2016-08-30,Resort Hotel,FRA
10391,2016-08-30,Resort Hotel,DZA
10392,2016-08-30,City Hotel,BEL
10393,2016-08-30,City Hotel,SGP
10394,2016-08-30,City Hotel,AUT
10395,2016-08-30,Resort Hotel,
10396,2016-08-30,City Hotel,EST
10397,2016-08-30,City Hotel,IRL
10398,2016-08-30,City Hotel,GBR
10399,2016-08-30,City Hotel,ITA
10400,2016-08-30,Resort Hotel,PRT
10401,2016-08-30,Resort Hotel,AUS
10402,2016-08-30,Resort Hotel,ESP
10403,2016-08-30,Resort Hotel,GBR
10404,2016-08-30,Resort Hotel,DEU
10405,2016-08-30,Resort Hotel,CHE
10406,2016-08-30,City Hotel,PRT
10407,2016-08-30,City Hotel,AGO
10408,2016-08-30,City Hotel,CHE
10409,2016-08-30,Resort Hotel,BRA
10410,2016-08-30,Resort Hotel,IRL
10411,2016-08-30,City Hotel,ISR
10412,2016-08-31,City Hotel,NLD
10413,2016-08-31,Resort Hotel,NLD
10414,2016-08-31,City Hotel,EGY
10415,2016-08-31,Resort Hotel,BRA
10416,2016-08-31,Resort Hotel,BEL
10417,2016-08-31,Resort Hotel,CHN
10418,2016-08-31,City Hotel,DEU
10419,2016-08-31,City Hotel,SRB
10420,2016-08-31,Resort Hotel,
10421,2016-08-31,City Hotel,DZA
10422,2016-08-31,City Hotel,CHN
10423,2016-08-31,City Hotel,AUS
10424,2016-08-31,City Hotel,POL
10425,2016-08-31,City Hotel,IND
10426,2016-08-31,City Hotel,NOR
10427,2016-08-31,City Hotel,CHE
10428,2016-08-31,City Hotel,SWE
10429,2016-08-31,City Hotel,AGO
10430,2016-08-31,City Hotel,FRA
10431,2016-08-31,Resort Hotel,ESP
10432,2016-08-31,City Hotel,ITA
10433,2016-08-31,City Hotel,BEL
10434,2016-08-31,City Hotel,BRA
10435,2016-08-31,City Hotel,USA
10436,2016-08-31,Resort Hotel,GBR
10437,2016-08-31,Resort Hotel,AUT
10438,2016-08-31,City Hotel,GBR
10439,2016-08-31,Resort Hotel,PRT
10440,2016-08-31,City Hotel,IRL
10441,2016-08-31,Resort Hotel,ITA
10442,2016-08-31,Resort Hotel,DEU
10443,2016-08-31,Resort Hotel,MAR
10444,2016-08-31,Resort Hotel,IRL
10445,2016-08-31,City Hotel,ESP
10446,2016-08-31,City Hotel,PRT
10447,2016-09-01,City Hotel,COL
10448,2016-09-01,City Hotel,ITA
10449,2016-09-01,City Hotel,NZL
10450,2016-09-01,City Hotel,CHE
10451,2016-09-01,City Hotel,AUS
10452,2016-09-01,City Hotel,DEU
10453,2016-09-01,City Hotel,CN
10454,2016-09-01,City Hotel,AGO
10455,2016-09-01,City Hotel,AUT
10456,2016-09-01,City Hotel,LUX
10457,2016-09-01,City Hotel,IND
10458,2016-09-01,City Hotel,CHN
10459,2016-09-01,Resort Hotel,AUT
10460,2016-09-01,City Hotel,POL
10461,2016-09-01,Resort Hotel,NOR
10462,2016-09-01,City Hotel,RUS
10463,2016-09-01,Resort Hotel,DEU
10464,2016-09-01,Resort Hotel,GBR
10465,2016-09-01,Resort Hotel,CHE
10466,2016-09-01,City Hotel,FRA
10467,2016-09-01,Resort Hotel,PRT
10468,2016-09-01,Resort Hotel,CN
10469,2016-09-01,City Hotel,PRT
10470,2016-09-01,Resort Hotel,ESP
10471,2016-09-01,City Hotel,GBR
10472,2016-09-01,Resort Hotel,IRL
10473,2016-09-01,City Hotel,IRL
10474,2016-09-01,City Hotel,BEL
10475,2016-09-01,Resort Hotel,ITA
10476,2016-09-01,City Hotel,USA
10477,2016-09-01,Resort Hotel,FRA
10478,2016-09-01,City Hotel,ESP
10479,2016-09-02,City Hotel,BLR
10480,2016-09-02,City Hotel,FRA
10481,2016-09-02,City Hotel,GBR
10482,2016-09-02,Resort Hotel,AUT
10483,2016-09-02,City Hotel,LUX
10484,2016-09-02,City Hotel,IRL
10485,2016-09-02,City Hotel,USA
10486,2016-09-02,City Hotel,KOR
10487,2016-09-02,Resort Hotel,DEU
10488,2016-09-02,City Hotel,AUT
10489,2016-09-02,City Hotel,CHN
10490,2016-09-02,City Hotel,CZE
10491,2016-09-02,City Hotel,COL
10492,2016-09-02,City Hotel,ITA
10493,2016-09-02,City Hotel,CN
10494,2016-09-02,City Hotel,TUR
10495,2016-09-02,City Hotel,CHE
10496,2016-09-02,City Hotel,DEU
10497,2016-09-02,Resort Hotel,PRT
10498,2016-09-02,City Hotel,POL
10499,2016-09-02,Resort Hotel,GBR
10500,2016-09-02,Resort Hotel,IRL
10501,2016-09-02,Resort Hotel,ESP
10502,2016-09-02,Resort Hotel,POL
10503,2016-09-02,Resort Hotel,USA
10504,2016-09-02,Resort Hotel,CN
10505,2016-09-02,City Hotel,PRT
10506,2016-09-02,City Hotel,BEL
10507,2016-09-02,City Hotel,ESP
10508,2016-09-02,Resort Hotel,LTU
10509,2016-09-02,Resort Hotel,NLD
10510,2016-09-03,Resort Hotel,BRA
10511,2016-09-03,City Hotel,NOR
10512,2016-09-03,City Hotel,BRA
10513,2016-09-03,City Hotel,HRV
10514,2016-09-03,Resort Hotel,IRL
10515,2016-09-03,Resort Hotel,NLD
10516,2016-09-03,Resort Hotel,ESP
10517,2016-09-03,Resort Hotel,ITA
10518,2016-09-03,Resort Hotel,SWE
10519,2016-09-03,Resort Hotel,FRA
10520,2016-09-03,Resort Hotel,CHE
10521,2016-09-03,Resort Hotel,CN
10522,2016-09-03,City Hotel,AGO
10523,2016-09-03,City Hotel,CN
10524,2016-09-03,Resort Hotel,NOR
10525,2016-09-03,City Hotel,SWE
10526,2016-09-03,Resort Hotel,USA
10527,2016-09-03,City Hotel,BEL
10528,2016-09-03,City Hotel,GBR
10529,2016-09-03,City Hotel,PRT
10530,2016-09-03,City Hotel,JPN
10531,2016-09-03,City Hotel,FRA
10532,2016-09-03,City Hotel,FIN
10533,2016-09-03,City Hotel,DEU
10534,2016-09-03,City Hotel,ESP
10535,2016-09-03,City Hotel,NLD
10536,2016-09-03,City Hotel,USA
10537,2016-09-03,Resort Hotel,GBR
10538,2016-09-03,City Hotel,ITA
10539,2016-09-03,Resort Hotel,PRT
10540,2016-09-03,City Hotel,CHE
10541,2016-09-03,City Hotel,IRL
10542,2016-09-03,City Hotel,CHN
10543,2016-09-04,City Hotel,RUS
10544,2016-09-04,City Hotel,GRC
10545,2016-09-04,Resort Hotel,DEU
10546,2016-09-04,City Hotel,PRT
10547,2016-09-04,City Hotel,USA
10548,2016-09-04,City Hotel,TUR
10549,2016-09-04,City Hotel,SWE
10550,2016-09-04,City Hotel,CN
10551,2016-09-04,City Hotel,CHE
10552,2016-09-04,Resort Hotel,AUS
10553,2016-09-04,City Hotel,ISR
10554,2016-09-04,City Hotel,GBR
10555,2016-09-04,City Hotel,BRA
10556,2016-09-04,City Hotel,VEN
10557,2016-09-04,City Hotel,AUT
10558,2016-09-04,City Hotel,DEU
10559,2016-09-04,City Hotel,BEL
10560,2016-09-04,Resort Hotel,PRT
10561,2016-09-04,Resort Hotel,USA
10562,2016-09-04,Resort Hotel,ITA
10563,2016-09-04,Resort Hotel,ESP
10564,2016-09-04,Resort Hotel,GBR
10565,2016-09-04,Resort Hotel,FRA
10566,2016-09-04,City Hotel,CHN
10567,2016-09-04,City Hotel,FRA
10568,2016-09-04,City Hotel,NOR
10569,2016-09-04,City Hotel,ESP
10570,2016-09-04,City Hotel,NLD
10571,2016-09-04,City Hotel,IRL
10572,2016-09-04,City Hotel,ITA
10573,2016-09-05,Resort Hotel,USA
10574,2016-09-05,City Hotel,AUT
10575,2016-09-05,City Hotel,COL
10576,2016-09-05,City Hotel,AUS
10577,2016-09-05,City Hotel,CHE
10578,2016-09-05,City Hotel,THA
10579,2016-09-05,City Hotel,RUS
10580,2016-09-05,Resort Hotel,ROU
10581,2016-09-05,City Hotel,BGR
10582,2016-09-05,Resort Hotel,POL
10583,2016-09-05,Resort Hotel,ESP
10584,2016-09-05,City Hotel,ISR
10585,2016-09-05,Resort Hotel,NLD
10586,2016-09-05,Resort Hotel,DEU
10587,2016-09-05,City Hotel,HUN
10588,2016-09-05,City Hotel,JPN
10589,2016-09-05,Resort Hotel,CHE
10590,2016-09-05,City Hotel,NOR
10591,2016-09-05,Resort Hotel,FRA
10592,2016-09-05,City Hotel,FRA
10593,2016-09-05,Resort Hotel,GBR
10594,2016-09-05,City Hotel,NLD
10595,2016-09-05,Resort Hotel,NGA
10596,2016-09-05,Resort Hotel,PRT
10597,2016-09-05,City Hotel,IRL
10598,2016-09-05,City Hotel,SWE
10599,2016-09-05,City Hotel,PRT
10600,2016-09-05,City Hotel,BEL
10601,2016-09-05,Resort Hotel,IRL
10602,2016-09-05,City Hotel,DEU
10603,2016-09-05,City Hotel,CHN
10604,2016-09-05,City Hotel,GBR
10605,2016-09-05,City Hotel,ESP
10606,2016-09-05,City Hotel,ITA
10607,2016-09-05,City Hotel,POL
10608,2016-09-06,City Hotel,BEL
10609,2016-09-06,City Hotel,GHA
10610,2016-09-06,City Hotel,BRA
10611,2016-09-06,Resort Hotel,CHE
10612,2016-09-06,City Hotel,ISR
10613,2016-09-06,Resort Hotel,ESP
10614,2016-09-06,Resort Hotel,PRT
10615,2016-09-06,City Hotel,ROU
10616,2016-09-06,Resort Hotel,AUS
10617,2016-09-06,Resort Hotel,SVK
10618,2016-09-06,Resort Hotel,USA
10619,2016-09-06,City Hotel,MEX
10620,2016-09-06,Resort Hotel,POL
10621,2016-09-06,City Hotel,CHE
10622,2016-09-06,Resort Hotel,ROU
10623,2016-09-06,City Hotel,FRA
10624,2016-09-06,City Hotel,CHN
10625,2016-09-06,City Hotel,DNK
10626,2016-09-06,City Hotel,DEU
10627,2016-09-06,Resort Hotel,IRL
10628,2016-09-06,City Hotel,ESP
10629,2016-09-06,City Hotel,AUT
10630,2016-09-06,City Hotel,POL
10631,2016-09-06,City Hotel,NLD
10632,2016-09-06,City Hotel,ARG
10633,2016-09-06,City Hotel,GBR
10634,2016-09-06,City Hotel,ECU
10635,2016-09-06,City Hotel,ITA
10636,2016-09-06,City Hotel,SWE
10637,2016-09-06,City Hotel,CN
10638,2016-09-06,City Hotel,PRT
10639,2016-09-06,City Hotel,USA
10640,2016-09-06,City Hotel,IRL
10641,2016-09-07,Resort Hotel,ESP
10642,2016-09-07,City Hotel,CN
10643,2016-09-07,City Hotel,BEL
10644,2016-09-07,Resort Hotel,FRA
10645,2016-09-07,City Hotel,AUT
10646,2016-09-07,City Hotel,SVK
10647,2016-09-07,City Hotel,NOR
10648,2016-09-07,City Hotel,CHE
10649,2016-09-07,City Hotel,MAR
10650,2016-09-07,City Hotel,BRA
10651,2016-09-07,City Hotel,KOR
10652,2016-09-07,City Hotel,DEU
10653,2016-09-07,City Hotel,GBR
10654,2016-09-07,City Hotel,USA
10655,2016-09-07,City Hotel,IRL
10656,2016-09-07,Resort Hotel,IRL
10657,2016-09-07,City Hotel,SWE
10658,2016-09-07,City Hotel,FRA
10659,2016-09-07,City Hotel,CHN
10660,2016-09-07,City Hotel,AGO
10661,2016-09-07,City Hotel,PRT
10662,2016-09-07,Resort Hotel,PER
10663,2016-09-07,City Hotel,ISR
10664,2016-09-07,City Hotel,ITA
10665,2016-09-07,City Hotel,ESP
10666,2016-09-07,Resort Hotel,GBR
10667,2016-09-07,Resort Hotel,PRT
10668,2016-09-07,Resort Hotel,DEU
