DateKey,reservation_status_date,arrival_date_month,Day,Week,Month,Quarter,Year
3124,2016-09-30,February,30,39,9,3,2016
3125,2016-09-30,December,30,39,9,3,2016
3126,2016-09-30,January,30,39,9,3,2016
3127,2016-09-30,August,30,39,9,3,2016
3128,2016-09-30,July,30,39,9,3,2016
3129,2016-10-01,April,1,39,10,4,2016
3130,2016-10-01,July,1,39,10,4,2016
3131,2016-10-01,May,1,39,10,4,2016
3132,2016-10-01,December,1,39,10,4,2016
3133,2016-10-01,August,1,39,10,4,2016
3134,2016-10-01,October,1,39,10,4,2016
3135,2016-10-01,January,1,39,10,4,2016
3136,2016-10-01,November,1,39,10,4,2016
3137,2016-10-01,September,1,39,10,4,2016
3138,2016-10-01,February,1,39,10,4,2016
3139,2016-10-02,March,2,39,10,4,2016
3140,2016-10-02,May,2,39,10,4,2016
3141,2016-10-02,February,2,39,10,4,2016
3142,2016-10-02,June,2,39,10,4,2016
3143,2016-10-02,October,2,39,10,4,2016
3144,2016-10-02,December,2,39,10,4,2016
3145,2016-10-02,November,2,39,10,4,2016
3146,2016-10-02,September,2,39,10,4,2016
3147,2016-10-03,June,3,40,10,4,2016
3148,2016-10-03,November,3,40,10,4,2016
3149,2016-10-03,March,3,40,10,4,2016
3150,2016-10-03,April,3,40,10,4,2016
3151,2016-10-03,May,3,40,10,4,2016
3152,2016-10-03,July,3,40,10,4,2016
3153,2016-10-03,January,3,40,10,4,2016
3154,2016-10-03,October,3,40,10,4,2016
3155,2016-10-03,February,3,40,10,4,2016
3156,2016-10-03,September,3,40,10,4,2016
3157,2016-10-03,December,3,40,10,4,2016
3158,2016-10-04,June,4,40,10,4,2016
3159,2016-10-04,August,4,40,10,4,2016
3160,2016-10-04,November,4,40,10,4,2016
3161,2016-10-04,April,4,40,10,4,2016
3162,2016-10-04,December,4,40,10,4,2016
3163,2016-10-04,September,4,40,10,4,2016
3164,2016-10-04,October,4,40,10,4,2016
3165,2016-10-04,May,4,40,10,4,2016
3166,2016-10-05,October,5,40,10,4,2016
3167,2016-10-05,November,5,40,10,4,2016
3168,2016-10-05,September,5,40,10,4,2016
3169,2016-10-05,January,5,40,10,4,2016
3170,2016-10-05,February,5,40,10,4,2016
3171,2016-10-05,April,5,40,10,4,2016
3172,2016-10-06,August,6,40,10,4,2016
3173,2016-10-06,February,6,40,10,4,2016
3174,2016-10-06,June,6,40,10,4,2016
3175,2016-10-06,July,6,40,10,4,2016
3176,2016-10-06,September,6,40,10,4,2016
3177,2016-10-06,May,6,40,10,4,2016
3178,2016-10-06,December,6,40,10,4,2016
3179,2016-10-06,November,6,40,10,4,2016
3180,2016-10-06,April,6,40,10,4,2016
3181,2016-10-06,October,6,40,10,4,2016
3182,2016-10-07,June,7,40,10,4,2016
3183,2016-10-07,September,7,40,10,4,2016
3184,2016-10-07,November,7,40,10,4,2016
3185,2016-10-07,August,7,40,10,4,2016
3186,2016-10-07,January,7,40,10,4,2016
3187,2016-10-07,April,7,40,10,4,2016
3188,2016-10-07,May,7,40,10,4,2016
3189,2016-10-07,March,7,40,10,4,2016
3190,2016-10-07,July,7,40,10,4,2016
3191,2016-10-07,December,7,40,10,4,2016
3192,2016-10-07,October,7,40,10,4,2016
3193,2016-10-08,June,8,40,10,4,2016
3194,2016-10-08,December,8,40,10,4,2016
3195,2016-10-08,April,8,40,10,4,2016
3196,2016-10-08,July,8,40,10,4,2016
3197,2016-10-08,September,8,40,10,4,2016
3198,2016-10-08,May,8,40,10,4,2016
3199,2016-10-08,November,8,40,10,4,2016
3200,2016-10-08,October,8,40,10,4,2016
3201,2016-10-08,February,8,40,10,4,2016
3202,2016-10-09,May,9,40,10,4,2016
3203,2016-10-09,October,9,40,10,4,2016
3204,2016-10-09,September,9,40,10,4,2016
3205,2016-10-09,November,9,40,10,4,2016
3206,2016-10-09,January,9,40,10,4,2016
3207,2016-10-09,March,9,40,10,4,2016
3208,2016-10-09,December,9,40,10,4,2016
3209,2016-10-09,July,9,40,10,4,2016
3210,2016-10-09,August,9,40,10,4,2016
3211,2016-10-09,April,9,40,10,4,2016
3212,2016-10-10,March,10,41,10,4,2016
3213,2016-10-10,February,10,41,10,4,2016
3214,2016-10-10,December,10,41,10,4,2016
3215,2016-10-10,September,10,41,10,4,2016
3216,2016-10-10,April,10,41,10,4,2016
3217,2016-10-10,July,10,41,10,4,2016
3218,2016-10-10,August,10,41,10,4,2016
3219,2016-10-10,June,10,41,10,4,2016
3220,2016-10-10,November,10,41,10,4,2016
3221,2016-10-10,October,10,41,10,4,2016
3222,2016-10-11,April,11,41,10,4,2016
3223,2016-10-11,July,11,41,10,4,2016
3224,2016-10-11,February,11,41,10,4,2016
3225,2016-10-11,June,11,41,10,4,2016
3226,2016-10-11,November,11,41,10,4,2016
3227,2016-10-11,May,11,41,10,4,2016
3228,2016-10-11,December,11,41,10,4,2016
3229,2016-10-11,September,11,41,10,4,2016
3230,2016-10-11,January,11,41,10,4,2016
3231,2016-10-11,October,11,41,10,4,2016
3232,2016-10-12,January,12,41,10,4,2016
3233,2016-10-12,June,12,41,10,4,2016
3234,2016-10-12,February,12,41,10,4,2016
3235,2016-10-12,May,12,41,10,4,2016
3236,2016-10-12,March,12,41,10,4,2016
3237,2016-10-12,November,12,41,10,4,2016
3238,2016-10-12,December,12,41,10,4,2016
3239,2016-10-12,October,12,41,10,4,2016
3240,2016-10-12,April,12,41,10,4,2016
3241,2016-10-13,October,13,41,10,4,2016
3242,2016-10-13,May,13,41,10,4,2016
3243,2016-10-13,December,13,41,10,4,2016
3244,2016-10-13,November,13,41,10,4,2016
3245,2016-10-13,June,13,41,10,4,2016
3246,2016-10-13,April,13,41,10,4,2016
3247,2016-10-14,April,14,41,10,4,2016
3248,2016-10-14,September,14,41,10,4,2016
3249,2016-10-14,February,14,41,10,4,2016
3250,2016-10-14,January,14,41,10,4,2016
3251,2016-10-14,October,14,41,10,4,2016
3252,2016-10-14,March,14,41,10,4,2016
3253,2016-10-14,July,14,41,10,4,2016
3254,2016-10-14,December,14,41,10,4,2016
3255,2016-10-14,November,14,41,10,4,2016
3256,2016-10-15,March,15,41,10,4,2016
3257,2016-10-15,April,15,41,10,4,2016
3258,2016-10-15,July,15,41,10,4,2016
3259,2016-10-15,June,15,41,10,4,2016
3260,2016-10-15,August,15,41,10,4,2016
3261,2016-10-15,October,15,41,10,4,2016
3262,2016-10-15,December,15,41,10,4,2016
3263,2016-10-15,November,15,41,10,4,2016
3264,2016-10-15,September,15,41,10,4,2016
3265,2016-10-15,February,15,41,10,4,2016
3266,2016-10-15,January,15,41,10,4,2016
3267,2016-10-16,November,16,41,10,4,2016
3268,2016-10-16,October,16,41,10,4,2016
3269,2016-10-16,December,16,41,10,4,2016
3270,2016-10-16,May,16,41,10,4,2016
3271,2016-10-16,June,16,41,10,4,2016
3272,2016-10-16,July,16,41,10,4,2016
3273,2016-10-16,March,16,41,10,4,2016
3274,2016-10-16,April,16,41,10,4,2016
3275,2016-10-16,January,16,41,10,4,2016
3276,2016-10-17,March,17,42,10,4,2016
3277,2016-10-17,November,17,42,10,4,2016
3278,2016-10-17,August,17,42,10,4,2016
3279,2016-10-17,April,17,42,10,4,2016
3280,2016-10-17,January,17,42,10,4,2016
3281,2016-10-17,May,17,42,10,4,2016
3282,2016-10-17,October,17,42,10,4,2016
3283,2016-10-17,June,17,42,10,4,2016
3284,2016-10-17,December,17,42,10,4,2016
3285,2016-10-18,November,18,42,10,4,2016
3286,2016-10-18,October,18,42,10,4,2016
3287,2016-10-18,April,18,42,10,4,2016
3288,2016-10-18,May,18,42,10,4,2016
3289,2016-10-18,June,18,42,10,4,2016
3290,2016-10-18,December,18,42,10,4,2016
3291,2016-10-18,February,18,42,10,4,2016
3292,2016-10-18,March,18,42,10,4,2016
3293,2016-10-18,July,18,42,10,4,2016
3294,2016-10-19,June,19,42,10,4,2016
3295,2016-10-19,January,19,42,10,4,2016
3296,2016-10-19,July,19,42,10,4,2016
3297,2016-10-19,March,19,42,10,4,2016
3298,2016-10-19,December,19,42,10,4,2016
3299,2016-10-19,October,19,42,10,4,2016
3300,2016-10-19,November,19,42,10,4,2016
3301,2016-10-20,January,20,42,10,4,2016
3302,2016-10-20,June,20,42,10,4,2016
3303,2016-10-20,December,20,42,10,4,2016
3304,2016-10-20,March,20,42,10,4,2016
3305,2016-10-20,August,20,42,10,4,2016
3306,2016-10-20,July,20,42,10,4,2016
3307,2016-10-20,October,20,42,10,4,2016
3308,2016-10-20,November,20,42,10,4,2016
3309,2016-10-21,October,21,42,10,4,2016
3310,2016-10-21,November,21,42,10,4,2016
3311,2016-10-21,January,21,42,10,4,2016
3312,2016-10-21,June,21,42,10,4,2016
3313,2016-10-21,April,21,42,10,4,2016
3314,2016-10-21,December,21,42,10,4,2016
3315,2016-10-22,April,22,42,10,4,2016
3316,2016-10-22,March,22,42,10,4,2016
3317,2016-10-22,January,22,42,10,4,2016
3318,2016-10-22,June,22,42,10,4,2016
3319,2016-10-22,May,22,42,10,4,2016
3320,2016-10-22,November,22,42,10,4,2016
3321,2016-10-22,October,22,42,10,4,2016
3322,2016-10-22,December,22,42,10,4,2016
3323,2016-10-23,October,23,42,10,4,2016
3324,2016-10-23,May,23,42,10,4,2016
3325,2016-10-23,November,23,42,10,4,2016
3326,2016-10-23,April,23,42,10,4,2016
3327,2016-10-23,December,23,42,10,4,2016
3328,2016-10-23,July,23,42,10,4,2016
3329,2016-10-23,March,23,42,10,4,2016
3330,2016-10-23,January,23,42,10,4,2016
3331,2016-10-23,June,23,42,10,4,2016
3332,2016-10-24,May,24,43,10,4,2016
3333,2016-10-24,April,24,43,10,4,2016
3334,2016-10-24,August,24,43,10,4,2016
3335,2016-10-24,November,24,43,10,4,2016
3336,2016-10-24,March,24,43,10,4,2016
3337,2016-10-24,July,24,43,10,4,2016
3338,2016-10-24,December,24,43,10,4,2016
3339,2016-10-24,October,24,43,10,4,2016
3340,2016-10-24,January,24,43,10,4,2016
3341,2016-10-25,January,25,43,10,4,2016
3342,2016-10-25,February,25,43,10,4,2016
3343,2016-10-25,August,25,43,10,4,2016
3344,2016-10-25,June,25,43,10,4,2016
3345,2016-10-25,May,25,43,10,4,2016
3346,2016-10-25,April,25,43,10,4,2016
3347,2016-10-25,July,25,43,10,4,2016
3348,2016-10-25,October,25,43,10,4,2016
3349,2016-10-25,November,25,43,10,4,2016
3350,2016-10-25,December,25,43,10,4,2016
3351,2016-10-26,May,26,43,10,4,2016
3352,2016-10-26,March,26,43,10,4,2016
3353,2016-10-26,February,26,43,10,4,2016
3354,2016-10-26,January,26,43,10,4,2016
3355,2016-10-26,August,26,43,10,4,2016
3356,2016-10-26,November,26,43,10,4,2016
3357,2016-10-26,July,26,43,10,4,2016
3358,2016-10-26,April,26,43,10,4,2016
3359,2016-10-26,October,26,43,10,4,2016
3360,2016-10-26,December,26,43,10,4,2016
3361,2016-10-27,January,27,43,10,4,2016
3362,2016-10-27,November,27,43,10,4,2016
3363,2016-10-27,October,27,43,10,4,2016
3364,2016-10-27,July,27,43,10,4,2016
3365,2016-10-27,December,27,43,10,4,2016
3366,2016-10-27,June,27,43,10,4,2016
3367,2016-10-27,February,27,43,10,4,2016
3368,2016-10-27,April,27,43,10,4,2016
3369,2016-10-27,March,27,43,10,4,2016
3370,2016-10-28,January,28,43,10,4,2016
3371,2016-10-28,May,28,43,10,4,2016
3372,2016-10-28,December,28,43,10,4,2016
3373,2016-10-28,November,28,43,10,4,2016
3374,2016-10-28,October,28,43,10,4,2016
3375,2016-10-28,June,28,43,10,4,2016
3376,2016-10-29,October,29,43,10,4,2016
3377,2016-10-29,May,29,43,10,4,2016
3378,2016-10-29,November,29,43,10,4,2016
3379,2016-10-29,December,29,43,10,4,2016
3380,2016-10-29,January,29,43,10,4,2016
3381,2016-10-29,July,29,43,10,4,2016
3382,2016-10-29,February,29,43,10,4,2016
3383,2016-10-30,July,30,43,10,4,2016
3384,2016-10-30,December,30,43,10,4,2016
3385,2016-10-30,April,30,43,10,4,2016
3386,2016-10-30,October,30,43,10,4,2016
3387,2016-10-30,March,30,43,10,4,2016
3388,2016-10-30,November,30,43,10,4,2016
3389,2016-10-30,August,30,43,10,4,2016
3390,2016-10-31,May,31,44,10,4,2016
3391,2016-10-31,February,31,44,10,4,2016
3392,2016-10-31,January,31,44,10,4,2016
3393,2016-10-31,December,31,44,10,4,2016
3394,2016-10-31,April,31,44,10,4,2016
3395,2016-10-31,March,31,44,10,4,2016
3396,2016-10-31,October,31,44,10,4,2016
3397,2016-10-31,November,31,44,10,4,2016
3398,2016-10-31,June,31,44,10,4,2016
3399,2016-11-01,August,1,44,11,4,2016
3400,2016-11-01,April,1,44,11,4,2016
3401,2016-11-01,July,1,44,11,4,2016
3402,2016-11-01,June,1,44,11,4,2016
3403,2016-11-01,March,1,44,11,4,2016
3404,2016-11-01,February,1,44,11,4,2016
3405,2016-11-01,December,1,44,11,4,2016
3406,2016-11-01,May,1,44,11,4,2016
3407,2016-11-01,October,1,44,11,4,2016
3408,2016-11-01,November,1,44,11,4,2016
3409,2016-11-02,March,2,44,11,4,2016
3410,2016-11-02,April,2,44,11,4,2016
3411,2016-11-02,December,2,44,11,4,2016
3412,2016-11-02,January,2,44,11,4,2016
3413,2016-11-02,July,2,44,11,4,2016
3414,2016-11-02,February,2,44,11,4,2016
3415,2016-11-02,November,2,44,11,4,2016
3416,2016-11-02,May,2,44,11,4,2016
3417,2016-11-02,October,2,44,11,4,2016
3418,2016-11-03,August,3,44,11,4,2016
3419,2016-11-03,November,3,44,11,4,2016
3420,2016-11-03,December,3,44,11,4,2016
3421,2016-11-03,October,3,44,11,4,2016
3422,2016-11-03,February,3,44,11,4,2016
3423,2016-11-03,March,3,44,11,4,2016
3424,2016-11-03,April,3,44,11,4,2016
3425,2016-11-03,January,3,44,11,4,2016
3426,2016-11-04,June,4,44,11,4,2016
3427,2016-11-04,August,4,44,11,4,2016
3428,2016-11-04,February,4,44,11,4,2016
3429,2016-11-04,October,4,44,11,4,2016
3430,2016-11-04,May,4,44,11,4,2016
3431,2016-11-04,November,4,44,11,4,2016
3432,2016-11-04,December,4,44,11,4,2016
3433,2016-11-05,January,5,44,11,4,2016
3434,2016-11-05,April,5,44,11,4,2016
3435,2016-11-05,July,5,44,11,4,2016
3436,2016-11-05,May,5,44,11,4,2016
3437,2016-11-05,March,5,44,11,4,2016
3438,2016-11-05,November,5,44,11,4,2016
3439,2016-11-05,October,5,44,11,4,2016
3440,2016-11-05,December,5,44,11,4,2016
3441,2016-11-06,November,6,44,11,4,2016
3442,2016-11-06,December,6,44,11,4,2016
3443,2016-11-06,August,6,44,11,4,2016
3444,2016-11-06,October,6,44,11,4,2016
3445,2016-11-06,April,6,44,11,4,2016
3446,2016-11-06,May,6,44,11,4,2016
3447,2016-11-06,January,6,44,11,4,2016
3448,2016-11-07,February,7,45,11,4,2016
3449,2016-11-07,July,7,45,11,4,2016
3450,2016-11-07,October,7,45,11,4,2016
3451,2016-11-07,December,7,45,11,4,2016
3452,2016-11-07,June,7,45,11,4,2016
3453,2016-11-07,April,7,45,11,4,2016
3454,2016-11-07,November,7,45,11,4,2016
3455,2016-11-07,January,7,45,11,4,2016
3456,2016-11-08,March,8,45,11,4,2016
3457,2016-11-08,October,8,45,11,4,2016
3458,2016-11-08,February,8,45,11,4,2016
3459,2016-11-08,January,8,45,11,4,2016
3460,2016-11-08,April,8,45,11,4,2016
3461,2016-11-08,December,8,45,11,4,2016
3462,2016-11-08,May,8,45,11,4,2016
3463,2016-11-08,November,8,45,11,4,2016
3464,2016-11-08,July,8,45,11,4,2016
3465,2016-11-09,June,9,45,11,4,2016
3466,2016-11-09,May,9,45,11,4,2016
3467,2016-11-09,July,9,45,11,4,2016
3468,2016-11-09,August,9,45,11,4,2016
3469,2016-11-09,October,9,45,11,4,2016
3470,2016-11-09,December,9,45,11,4,2016
3471,2016-11-09,March,9,45,11,4,2016
3472,2016-11-09,February,9,45,11,4,2016
3473,2016-11-09,November,9,45,11,4,2016
3474,2016-11-09,January,9,45,11,4,2016
3475,2016-11-10,December,10,45,11,4,2016
3476,2016-11-10,June,10,45,11,4,2016
3477,2016-11-10,January,10,45,11,4,2016
3478,2016-11-10,April,10,45,11,4,2016
3479,2016-11-10,November,10,45,11,4,2016
3480,2016-11-10,May,10,45,11,4,2016
3481,2016-11-11,November,11,45,11,4,2016
3482,2016-11-11,April,11,45,11,4,2016
3483,2016-11-11,June,11,45,11,4,2016
3484,2016-11-11,December,11,45,11,4,2016
3485,2016-11-11,May,11,45,11,4,2016
3486,2016-11-11,July,11,45,11,4,2016
3487,2016-11-11,October,11,45,11,4,2016
3488,2016-11-11,January,11,45,11,4,2016
3489,2016-11-11,February,11,45,11,4,2016
3490,2016-11-12,April,12,45,11,4,2016
3491,2016-11-12,July,12,45,11,4,2016
3492,2016-11-12,January,12,45,11,4,2016
3493,2016-11-12,November,12,45,11,4,2016
3494,2016-11-12,December,12,45,11,4,2016
3495,2016-11-13,January,13,45,11,4,2016
3496,2016-11-13,June,13,45,11,4,2016
3497,2016-11-13,May,13,45,11,4,2016
3498,2016-11-13,December,13,45,11,4,2016
3499,2016-11-13,October,13,45,11,4,2016
3500,2016-11-13,February,13,45,11,4,2016
3501,2016-11-13,April,13,45,11,4,2016
3502,2016-11-13,August,13,45,11,4,2016
3503,2016-11-13,November,13,45,11,4,2016
3504,2016-11-13,March,13,45,11,4,2016
3505,2016-11-14,January,14,46,11,4,2016
3506,2016-11-14,March,14,46,11,4,2016
3507,2016-11-14,February,14,46,11,4,2016
3508,2016-11-14,December,14,46,11,4,2016
3509,2016-11-14,August,14,46,11,4,2016
3510,2016-11-14,October,14,46,11,4,2016
3511,2016-11-14,July,14,46,11,4,2016
3512,2016-11-14,May,14,46,11,4,2016
3513,2016-11-14,April,14,46,11,4,2016
3514,2016-11-14,November,14,46,11,4,2016
3515,2016-11-14,June,14,46,11,4,2016
3516,2016-11-15,July,15,46,11,4,2016
3517,2016-11-15,April,15,46,11,4,2016
3518,2016-11-15,February,15,46,11,4,2016
3519,2016-11-15,January,15,46,11,4,2016
3520,2016-11-15,August,15,46,11,4,2016
3521,2016-11-15,June,15,46,11,4,2016
3522,2016-11-15,May,15,46,11,4,2016
3523,2016-11-15,November,15,46,11,4,2016
3524,2016-11-15,December,15,46,11,4,2016
3525,2016-11-16,November,16,46,11,4,2016
3526,2016-11-16,April,16,46,11,4,2016
3527,2016-11-16,August,16,46,11,4,2016
3528,2016-11-16,December,16,46,11,4,2016
3529,2016-11-16,May,16,46,11,4,2016
3530,2016-11-16,July,16,46,11,4,2016
3531,2016-11-16,January,16,46,11,4,2016
3532,2016-11-16,June,16,46,11,4,2016
3533,2016-11-17,March,17,46,11,4,2016
3534,2016-11-17,June,17,46,11,4,2016
3535,2016-11-17,December,17,46,11,4,2016
3536,2016-11-17,November,17,46,11,4,2016
3537,2016-11-17,May,17,46,11,4,2016
3538,2016-11-18,November,18,46,11,4,2016
3539,2016-11-18,April,18,46,11,4,2016
3540,2016-11-18,December,18,46,11,4,2016
3541,2016-11-18,September,18,46,11,4,2016
3542,2016-11-18,August,18,46,11,4,2016
3543,2016-11-18,February,18,46,11,4,2016
3544,2016-11-18,January,18,46,11,4,2016
3545,2016-11-18,May,18,46,11,4,2016
3546,2016-11-19,April,19,46,11,4,2016
3547,2016-11-19,July,19,46,11,4,2016
3548,2016-11-19,February,19,46,11,4,2016
3549,2016-11-19,June,19,46,11,4,2016
3550,2016-11-19,November,19,46,11,4,2016
3551,2016-11-19,December,19,46,11,4,2016
3552,2016-11-19,March,19,46,11,4,2016
3553,2016-11-19,May,19,46,11,4,2016
3554,2016-11-19,January,19,46,11,4,2016
3555,2016-11-20,July,20,46,11,4,2016
3556,2016-11-20,February,20,46,11,4,2016
3557,2016-11-20,May,20,46,11,4,2016
3558,2016-11-20,March,20,46,11,4,2016
3559,2016-11-20,December,20,46,11,4,2016
3560,2016-11-20,January,20,46,11,4,2016
3561,2016-11-20,November,20,46,11,4,2016
3562,2016-11-20,April,20,46,11,4,2016
3563,2016-11-21,April,21,47,11,4,2016
3564,2016-11-21,November,21,47,11,4,2016
3565,2016-11-21,December,21,47,11,4,2016
3566,2016-11-21,February,21,47,11,4,2016
3567,2016-11-21,July,21,47,11,4,2016
3568,2016-11-21,March,21,47,11,4,2016
3569,2016-11-21,October,21,47,11,4,2016
3570,2016-11-21,January,21,47,11,4,2016
3571,2016-11-21,June,21,47,11,4,2016
3572,2016-11-21,May,21,47,11,4,2016
3573,2016-11-22,March,22,47,11,4,2016
3574,2016-11-22,January,22,47,11,4,2016
3575,2016-11-22,February,22,47,11,4,2016
3576,2016-11-22,April,22,47,11,4,2016
3577,2016-11-22,December,22,47,11,4,2016
3578,2016-11-22,July,22,47,11,4,2016
3579,2016-11-22,November,22,47,11,4,2016
3580,2016-11-22,May,22,47,11,4,2016
3581,2016-11-23,November,23,47,11,4,2016
3582,2016-11-23,June,23,47,11,4,2016
3583,2016-11-23,July,23,47,11,4,2016
3584,2016-11-23,December,23,47,11,4,2016
3585,2016-11-23,January,23,47,11,4,2016
3586,2016-11-23,April,23,47,11,4,2016
3587,2016-11-23,March,23,47,11,4,2016
3588,2016-11-23,May,23,47,11,4,2016
3589,2016-11-23,August,23,47,11,4,2016
3590,2016-11-24,July,24,47,11,4,2016
3591,2016-11-24,May,24,47,11,4,2016
3592,2016-11-24,August,24,47,11,4,2016
3593,2016-11-24,March,24,47,11,4,2016
3594,2016-11-24,June,24,47,11,4,2016
3595,2016-11-24,December,24,47,11,4,2016
3596,2016-11-24,January,24,47,11,4,2016
3597,2016-11-24,November,24,47,11,4,2016
3598,2016-11-24,April,24,47,11,4,2016
3599,2016-11-25,April,25,47,11,4,2016
3600,2016-11-25,January,25,47,11,4,2016
3601,2016-11-25,July,25,47,11,4,2016
3602,2016-11-25,February,25,47,11,4,2016
3603,2016-11-25,March,25,47,11,4,2016
3604,2016-11-25,June,25,47,11,4,2016
3605,2016-11-25,November,25,47,11,4,2016
3606,2016-11-25,May,25,47,11,4,2016
3607,2016-11-25,December,25,47,11,4,2016
3608,2016-11-26,November,26,47,11,4,2016
3609,2016-11-26,January,26,47,11,4,2016
3610,2016-11-26,June,26,47,11,4,2016
3611,2016-11-26,December,26,47,11,4,2016
3612,2016-11-26,July,26,47,11,4,2016
3613,2016-11-26,August,26,47,11,4,2016
3614,2016-11-26,March,26,47,11,4,2016
3615,2016-11-26,February,26,47,11,4,2016
3616,2016-11-27,February,27,47,11,4,2016
3617,2016-11-27,August,27,47,11,4,2016
3618,2016-11-27,May,27,47,11,4,2016
3619,2016-11-27,January,27,47,11,4,2016
3620,2016-11-27,November,27,47,11,4,2016
3621,2016-11-27,April,27,47,11,4,2016
3622,2016-11-27,July,27,47,11,4,2016
3623,2016-11-27,December,27,47,11,4,2016
3624,2016-11-28,November,28,48,11,4,2016
3625,2016-11-28,February,28,48,11,4,2016
3626,2016-11-28,March,28,48,11,4,2016
3627,2016-11-28,December,28,48,11,4,2016
3628,2016-11-28,April,28,48,11,4,2016
3629,2016-11-28,May,28,48,11,4,2016
3630,2016-11-28,July,28,48,11,4,2016
3631,2016-11-28,January,28,48,11,4,2016
3632,2016-11-28,June,28,48,11,4,2016
3633,2016-11-29,January,29,48,11,4,2016
3634,2016-11-29,June,29,48,11,4,2016
3635,2016-11-29,July,29,48,11,4,2016
3636,2016-11-29,February,29,48,11,4,2016
3637,2016-11-29,March,29,48,11,4,2016
3638,2016-11-29,November,29,48,11,4,2016
3639,2016-11-29,December,29,48,11,4,2016
3640,2016-11-30,January,30,48,11,4,2016
3641,2016-11-30,December,30,48,11,4,2016
3642,2016-11-30,August,30,48,11,4,2016
3643,2016-11-30,March,30,48,11,4,2016
3644,2016-11-30,April,30,48,11,4,2016
3645,2016-11-30,November,30,48,11,4,2016
3646,2016-11-30,February,30,48,11,4,2016
3647,2016-12-01,November,1,48,12,4,2016
3648,2016-12-01,December,1,48,12,4,2016
3649,2016-12-01,July,1,48,12,4,2016
3650,2016-12-01,January,1,48,12,4,2016
3651,2016-12-01,February,1,48,12,4,2016
3652,2016-12-02,February,2,48,12,4,2016
3653,2016-12-02,January,2,48,12,4,2016
3654,2016-12-02,March,2,48,12,4,2016
3655,2016-12-02,June,2,48,12,4,2016
3656,2016-12-02,November,2,48,12,4,2016
3657,2016-12-02,August,2,48,12,4,2016
3658,2016-12-02,May,2,48,12,4,2016
3659,2016-12-02,December,2,48,12,4,2016
3660,2016-12-03,December,3,48,12,4,2016
3661,2016-12-03,November,3,48,12,4,2016
3662,2016-12-03,April,3,48,12,4,2016
3663,2016-12-03,May,3,48,12,4,2016
3664,2016-12-03,February,3,48,12,4,2016
3665,2016-12-03,March,3,48,12,4,2016
3666,2016-12-03,July,3,48,12,4,2016
3667,2016-12-04,November,4,48,12,4,2016
3668,2016-12-04,January,4,48,12,4,2016
3669,2016-12-04,May,4,48,12,4,2016
3670,2016-12-04,February,4,48,12,4,2016
3671,2016-12-04,March,4,48,12,4,2016
3672,2016-12-04,December,4,48,12,4,2016
3673,2016-12-04,April,4,48,12,4,2016
3674,2016-12-04,July,4,48,12,4,2016
3675,2016-12-05,June,5,49,12,4,2016
3676,2016-12-05,August,5,49,12,4,2016
3677,2016-12-05,March,5,49,12,4,2016
3678,2016-12-05,November,5,49,12,4,2016
3679,2016-12-05,December,5,49,12,4,2016
3680,2016-12-05,February,5,49,12,4,2016
3681,2016-12-05,January,5,49,12,4,2016
3682,2016-12-05,April,5,49,12,4,2016
3683,2016-12-06,February,6,49,12,4,2016
3684,2016-12-06,December,6,49,12,4,2016
3685,2016-12-06,November,6,49,12,4,2016
3686,2016-12-06,January,6,49,12,4,2016
3687,2016-12-06,May,6,49,12,4,2016
